id,tgl_produksi,jumlah,satuan,sumber_pasokan,id_unit_ternak,id_jenis_produk
4547,2036-12-28,21,liter,Peternakan Sendiri,1,3
4548,2036-12-29,16,liter,Peternakan Lain,1,3
4549,2036-12-30,22,liter,Pengepul,1,3
4550,2036-12-31,46,liter,Peternakan Sendiri,1,3
4551,2037-01-01,36,liter,Peternakan Lain,1,3
4552,2037-01-02,22,liter,Peternakan Sendiri,1,3
4553,2037-01-03,46,liter,Peternakan Sendiri,1,3
4554,2037-01-04,2,liter,Pengepul,1,3
4555,2037-01-05,47,liter,Pengepul,1,3
4556,2037-01-06,27,liter,Peternakan Sendiri,1,3
4557,2037-01-07,8,liter,Pengepul,1,3
4558,2037-01-08,30,liter,Peternakan Lain,1,3
4559,2037-01-09,43,liter,Pengepul,1,3
4560,2037-01-10,5,liter,Peternakan Lain,1,3
4561,2037-01-11,46,liter,Peternakan Lain,1,3
4562,2037-01-12,38,liter,Peternakan Sendiri,1,3
4563,2037-01-13,50,liter,Peternakan Lain,1,3
4564,2037-01-14,7,liter,Peternakan Lain,1,3
4565,2037-01-15,14,liter,Peternakan Lain,1,3
4566,2037-01-16,1,liter,Peternakan Sendiri,1,3
4567,2037-01-17,19,liter,Peternakan Sendiri,1,3
4568,2037-01-18,34,liter,Peternakan Sendiri,1,3
4569,2037-01-19,4,liter,Peternakan Sendiri,1,3
4570,2037-01-20,4,liter,Pengepul,1,3
4571,2037-01-21,30,liter,Pengepul,1,3
4572,2037-01-22,15,liter,Peternakan Sendiri,1,3
4573,2037-01-23,29,liter,Pengepul,1,3
4574,2037-01-24,29,liter,Pengepul,1,3
4575,2037-01-25,15,liter,Peternakan Lain,1,3
4576,2037-01-26,44,liter,Peternakan Sendiri,1,3
4577,2037-01-27,41,liter,Peternakan Sendiri,1,3
4578,2037-01-28,25,liter,Pengepul,1,3
4579,2037-01-29,16,liter,Pengepul,1,3
4580,2037-01-30,12,liter,Pengepul,1,3
4581,2037-01-31,49,liter,Pengepul,1,3
4582,2037-02-01,27,liter,Peternakan Sendiri,1,3
4583,2037-02-02,41,liter,Pengepul,1,3
4584,2037-02-03,37,liter,Pengepul,1,3
4585,2037-02-04,28,liter,Peternakan Lain,1,3
4586,2037-02-05,43,liter,Pengepul,1,3
4587,2037-02-06,37,liter,Peternakan Lain,1,3
4588,2037-02-07,43,liter,Peternakan Lain,1,3
4589,2037-02-08,39,liter,Peternakan Lain,1,3
4590,2037-02-09,19,liter,Peternakan Lain,1,3
4591,2037-02-10,6,liter,Peternakan Lain,1,3
4592,2037-02-11,7,liter,Peternakan Lain,1,3
4593,2037-02-12,50,liter,Pengepul,1,3
4594,2037-02-13,44,liter,Peternakan Lain,1,3
4595,2037-02-14,11,liter,Peternakan Sendiri,1,3
4596,2037-02-15,42,liter,Peternakan Sendiri,1,3
4597,2037-02-16,20,liter,Peternakan Lain,1,3
4598,2037-02-17,32,liter,Peternakan Lain,1,3
4599,2037-02-18,27,liter,Peternakan Lain,1,3
4600,2037-02-19,47,liter,Peternakan Lain,1,3
4601,2037-02-20,6,liter,Peternakan Lain,1,3
4602,2037-02-21,37,liter,Pengepul,1,3
4603,2037-02-22,3,liter,Pengepul,1,3
4604,2037-02-23,23,liter,Peternakan Sendiri,1,3
4605,2037-02-24,1,liter,Peternakan Lain,1,3
4606,2037-02-25,38,liter,Peternakan Sendiri,1,3
4607,2037-02-26,7,liter,Peternakan Lain,1,3
4608,2037-02-27,32,liter,Pengepul,1,3
4609,2037-02-28,45,liter,Pengepul,1,3
4610,2037-03-01,35,liter,Peternakan Sendiri,1,3
4611,2037-03-02,49,liter,Pengepul,1,3
4612,2037-03-03,27,liter,Peternakan Lain,1,3
4613,2037-03-04,47,liter,Peternakan Lain,1,3
4614,2037-03-05,22,liter,Peternakan Lain,1,3
4615,2037-03-06,2,liter,Peternakan Lain,1,3
4616,2037-03-07,19,liter,Pengepul,1,3
4617,2037-03-08,4,liter,Peternakan Lain,1,3
4618,2037-03-09,6,liter,Peternakan Lain,1,3
4619,2037-03-10,23,liter,Pengepul,1,3
4620,2037-03-11,33,liter,Peternakan Sendiri,1,3
4621,2037-03-12,33,liter,Peternakan Lain,1,3
4622,2037-03-13,26,liter,Peternakan Sendiri,1,3
4623,2037-03-14,3,liter,Peternakan Lain,1,3
4624,2037-03-15,32,liter,Peternakan Lain,1,3
4625,2037-03-16,46,liter,Peternakan Sendiri,1,3
4626,2037-03-17,39,liter,Pengepul,1,3
4627,2037-03-18,43,liter,Peternakan Lain,1,3
4628,2037-03-19,44,liter,Peternakan Sendiri,1,3
4629,2037-03-20,22,liter,Peternakan Lain,1,3
4630,2037-03-21,40,liter,Peternakan Lain,1,3
4631,2037-03-22,37,liter,Peternakan Lain,1,3
4632,2037-03-23,31,liter,Peternakan Lain,1,3
4633,2037-03-24,49,liter,Pengepul,1,3
4634,2037-03-25,36,liter,Peternakan Lain,1,3
4635,2037-03-26,19,liter,Peternakan Lain,1,3
4636,2037-03-27,23,liter,Peternakan Lain,1,3
4637,2037-03-28,43,liter,Peternakan Lain,1,3
4638,2037-03-29,48,liter,Peternakan Lain,1,3
4639,2037-03-30,25,liter,Peternakan Lain,1,3
4640,2037-03-31,33,liter,Peternakan Sendiri,1,3
4641,2037-04-01,30,liter,Pengepul,1,3
4642,2037-04-02,21,liter,Pengepul,1,3
4643,2037-04-03,31,liter,Peternakan Lain,1,3
4644,2037-04-04,14,liter,Peternakan Sendiri,1,3
4645,2037-04-05,43,liter,Pengepul,1,3
4646,2037-04-06,24,liter,Peternakan Lain,1,3
4647,2037-04-07,25,liter,Pengepul,1,3
4648,2037-04-08,8,liter,Peternakan Sendiri,1,3
4649,2037-04-09,7,liter,Peternakan Sendiri,1,3
4650,2037-04-10,5,liter,Peternakan Lain,1,3
4651,2037-04-11,45,liter,Pengepul,1,3
4652,2037-04-12,47,liter,Peternakan Sendiri,1,3
4653,2037-04-13,46,liter,Peternakan Lain,1,3
4654,2037-04-14,34,liter,Peternakan Lain,1,3
4655,2037-04-15,19,liter,Peternakan Lain,1,3
4656,2037-04-16,49,liter,Peternakan Lain,1,3
4657,2037-04-17,6,liter,Pengepul,1,3
4658,2037-04-18,10,liter,Pengepul,1,3
4659,2037-04-19,17,liter,Peternakan Lain,1,3
4660,2037-04-20,28,liter,Peternakan Lain,1,3
4661,2037-04-21,50,liter,Pengepul,1,3
4662,2037-04-22,46,liter,Peternakan Lain,1,3
4663,2037-04-23,13,liter,Pengepul,1,3
4664,2037-04-24,43,liter,Peternakan Lain,1,3
4665,2037-04-25,26,liter,Peternakan Lain,1,3
4666,2037-04-26,47,liter,Peternakan Lain,1,3
4667,2037-04-27,21,liter,Peternakan Sendiri,1,3
4668,2037-04-28,48,liter,Peternakan Lain,1,3
4669,2037-04-29,25,liter,Pengepul,1,3
4670,2037-04-30,31,liter,Peternakan Sendiri,1,3
4671,2037-05-01,30,liter,Pengepul,1,3
4672,2037-05-02,18,liter,Peternakan Lain,1,3
4673,2037-05-03,10,liter,Peternakan Lain,1,3
4674,2037-05-04,1,liter,Peternakan Sendiri,1,3
4675,2037-05-05,30,liter,Peternakan Lain,1,3
4676,2037-05-06,3,liter,Peternakan Lain,1,3
4677,2037-05-07,15,liter,Peternakan Lain,1,3
4678,2037-05-08,49,liter,Peternakan Sendiri,1,3
4679,2037-05-09,10,liter,Pengepul,1,3
4680,2037-05-10,20,liter,Peternakan Sendiri,1,3
4681,2037-05-11,3,liter,Peternakan Lain,1,3
4682,2037-05-12,2,liter,Pengepul,1,3
4683,2037-05-13,48,liter,Pengepul,1,3
4684,2037-05-14,30,liter,Peternakan Lain,1,3
4685,2037-05-15,46,liter,Peternakan Lain,1,3
4686,2037-05-16,36,liter,Pengepul,1,3
4687,2037-05-17,9,liter,Peternakan Sendiri,1,3
4688,2037-05-18,2,liter,Pengepul,1,3
4689,2037-05-19,20,liter,Peternakan Lain,1,3
4690,2037-05-20,29,liter,Peternakan Sendiri,1,3
4691,2037-05-21,37,liter,Peternakan Lain,1,3
4692,2037-05-22,4,liter,Peternakan Sendiri,1,3
4693,2037-05-23,36,liter,Peternakan Lain,1,3
4694,2037-05-24,30,liter,Pengepul,1,3
4695,2037-05-25,40,liter,Peternakan Sendiri,1,3
4696,2037-05-26,28,liter,Peternakan Lain,1,3
4697,2037-05-27,39,liter,Peternakan Sendiri,1,3
4698,2037-05-28,16,liter,Peternakan Sendiri,1,3
4699,2037-05-29,25,liter,Pengepul,1,3
4700,2037-05-30,29,liter,Peternakan Sendiri,1,3
4701,2037-05-31,2,liter,Pengepul,1,3
4702,2037-06-01,7,liter,Peternakan Sendiri,1,3
4703,2037-06-02,28,liter,Peternakan Lain,1,3
4704,2037-06-03,47,liter,Peternakan Sendiri,1,3
4705,2037-06-04,22,liter,Pengepul,1,3
4706,2037-06-05,47,liter,Peternakan Sendiri,1,3
4707,2037-06-06,35,liter,Pengepul,1,3
4708,2037-06-07,5,liter,Peternakan Sendiri,1,3
4709,2037-06-08,31,liter,Pengepul,1,3
4710,2037-06-09,7,liter,Peternakan Lain,1,3
4711,2037-06-10,23,liter,Pengepul,1,3
4712,2037-06-11,14,liter,Pengepul,1,3
4713,2037-06-12,17,liter,Pengepul,1,3
4714,2037-06-13,44,liter,Peternakan Lain,1,3
4715,2037-06-14,35,liter,Peternakan Lain,1,3
4716,2037-06-15,35,liter,Peternakan Lain,1,3
4717,2037-06-16,49,liter,Pengepul,1,3
4718,2037-06-17,42,liter,Peternakan Lain,1,3
4719,2037-06-18,5,liter,Peternakan Sendiri,1,3
4720,2037-06-19,19,liter,Peternakan Lain,1,3
4721,2037-06-20,31,liter,Pengepul,1,3
4722,2037-06-21,29,liter,Peternakan Sendiri,1,3
4723,2037-06-22,17,liter,Pengepul,1,3
4724,2037-06-23,11,liter,Pengepul,1,3
4725,2037-06-24,15,liter,Pengepul,1,3
4726,2037-06-25,6,liter,Peternakan Lain,1,3
4727,2037-06-26,32,liter,Peternakan Sendiri,1,3
4728,2037-06-27,24,liter,Peternakan Lain,1,3
4729,2037-06-28,46,liter,Peternakan Lain,1,3
4730,2037-06-29,42,liter,Peternakan Lain,1,3
4731,2037-06-30,37,liter,Peternakan Sendiri,1,3
4732,2037-07-01,44,liter,Peternakan Sendiri,1,3
4733,2037-07-02,27,liter,Peternakan Lain,1,3
4734,2037-07-03,17,liter,Peternakan Lain,1,3
4735,2037-07-04,39,liter,Peternakan Sendiri,1,3
4736,2037-07-05,38,liter,Peternakan Sendiri,1,3
4737,2037-07-06,18,liter,Peternakan Sendiri,1,3
4738,2037-07-07,36,liter,Peternakan Lain,1,3
4739,2037-07-08,2,liter,Pengepul,1,3
4740,2037-07-09,41,liter,Pengepul,1,3
4741,2037-07-10,46,liter,Peternakan Lain,1,3
4742,2037-07-11,15,liter,Pengepul,1,3
4743,2037-07-12,43,liter,Peternakan Sendiri,1,3
4744,2037-07-13,14,liter,Pengepul,1,3
4745,2037-07-14,11,liter,Peternakan Sendiri,1,3
4746,2037-07-15,14,liter,Pengepul,1,3
4747,2037-07-16,1,liter,Peternakan Lain,1,3
4748,2037-07-17,16,liter,Peternakan Sendiri,1,3
4749,2037-07-18,5,liter,Peternakan Sendiri,1,3
4750,2037-07-19,18,liter,Pengepul,1,3
4751,2037-07-20,25,liter,Pengepul,1,3
4752,2037-07-21,39,liter,Peternakan Sendiri,1,3
4753,2037-07-22,44,liter,Pengepul,1,3
4754,2037-07-23,34,liter,Peternakan Sendiri,1,3
4755,2037-07-24,49,liter,Peternakan Sendiri,1,3
4756,2037-07-25,16,liter,Pengepul,1,3
4757,2037-07-26,35,liter,Peternakan Sendiri,1,3
4758,2037-07-27,44,liter,Pengepul,1,3
4759,2037-07-28,11,liter,Peternakan Lain,1,3
4760,2037-07-29,24,liter,Pengepul,1,3
4761,2037-07-30,32,liter,Pengepul,1,3
4762,2037-07-31,17,liter,Pengepul,1,3
4763,2037-08-01,24,liter,Pengepul,1,3
4764,2037-08-02,26,liter,Peternakan Lain,1,3
4765,2037-08-03,34,liter,Pengepul,1,3
4766,2037-08-04,13,liter,Peternakan Sendiri,1,3
4767,2037-08-05,9,liter,Pengepul,1,3
4768,2037-08-06,13,liter,Pengepul,1,3
4769,2037-08-07,7,liter,Pengepul,1,3
4770,2037-08-08,31,liter,Peternakan Sendiri,1,3
4771,2037-08-09,2,liter,Pengepul,1,3
4772,2037-08-10,21,liter,Peternakan Sendiri,1,3
4773,2037-08-11,7,liter,Pengepul,1,3
4774,2037-08-12,3,liter,Peternakan Lain,1,3
4775,2037-08-13,46,liter,Peternakan Sendiri,1,3
4776,2037-08-14,45,liter,Peternakan Lain,1,3
4777,2037-08-15,31,liter,Pengepul,1,3
4778,2037-08-16,43,liter,Peternakan Sendiri,1,3
4779,2037-08-17,45,liter,Peternakan Lain,1,3
4780,2037-08-18,9,liter,Peternakan Sendiri,1,3
4781,2037-08-19,42,liter,Peternakan Lain,1,3
4782,2037-08-20,9,liter,Peternakan Lain,1,3
4783,2037-08-21,3,liter,Peternakan Sendiri,1,3
4784,2037-08-22,25,liter,Peternakan Sendiri,1,3
4785,2037-08-23,30,liter,Peternakan Sendiri,1,3
4786,2037-08-24,41,liter,Peternakan Lain,1,3
4787,2037-08-25,46,liter,Peternakan Lain,1,3
4788,2037-08-26,35,liter,Peternakan Sendiri,1,3
4789,2037-08-27,12,liter,Peternakan Sendiri,1,3
4790,2037-08-28,49,liter,Pengepul,1,3
4791,2037-08-29,32,liter,Peternakan Lain,1,3
4792,2037-08-30,35,liter,Peternakan Sendiri,1,3
4793,2037-08-31,40,liter,Peternakan Lain,1,3
4794,2037-09-01,25,liter,Pengepul,1,3
4795,2037-09-02,43,liter,Peternakan Lain,1,3
4796,2037-09-03,17,liter,Peternakan Lain,1,3
4797,2037-09-04,27,liter,Peternakan Lain,1,3
4798,2037-09-05,27,liter,Peternakan Lain,1,3
4799,2037-09-06,12,liter,Peternakan Lain,1,3
4800,2037-09-07,38,liter,Peternakan Lain,1,3
4801,2037-09-08,3,liter,Peternakan Lain,1,3
4802,2037-09-09,19,liter,Peternakan Sendiri,1,3
4803,2037-09-10,16,liter,Pengepul,1,3
4804,2037-09-11,50,liter,Peternakan Lain,1,3
4805,2037-09-12,2,liter,Peternakan Lain,1,3
4806,2037-09-13,41,liter,Peternakan Sendiri,1,3
4807,2037-09-14,2,liter,Peternakan Lain,1,3
4808,2037-09-15,15,liter,Pengepul,1,3
4809,2037-09-16,12,liter,Peternakan Sendiri,1,3
4810,2037-09-17,35,liter,Peternakan Lain,1,3
4811,2037-09-18,50,liter,Pengepul,1,3
4812,2037-09-19,35,liter,Peternakan Sendiri,1,3
4813,2037-09-20,47,liter,Peternakan Sendiri,1,3
4814,2037-09-21,4,liter,Peternakan Lain,1,3
4815,2037-09-22,19,liter,Peternakan Sendiri,1,3
4816,2037-09-23,44,liter,Peternakan Sendiri,1,3
4817,2037-09-24,9,liter,Peternakan Sendiri,1,3
4818,2037-09-25,14,liter,Peternakan Lain,1,3
4819,2037-09-26,28,liter,Pengepul,1,3
4820,2037-09-27,18,liter,Peternakan Lain,1,3
4821,2037-09-28,16,liter,Peternakan Sendiri,1,3
4822,2037-09-29,7,liter,Peternakan Sendiri,1,3
4823,2037-09-30,10,liter,Pengepul,1,3
4824,2037-10-01,18,liter,Peternakan Sendiri,1,3
4825,2037-10-02,6,liter,Peternakan Lain,1,3
4826,2037-10-03,9,liter,Pengepul,1,3
4827,2037-10-04,24,liter,Peternakan Sendiri,1,3
4828,2037-10-05,38,liter,Pengepul,1,3
4829,2037-10-06,35,liter,Peternakan Sendiri,1,3
4830,2037-10-07,21,liter,Peternakan Lain,1,3
4831,2037-10-08,24,liter,Peternakan Lain,1,3
4832,2037-10-09,49,liter,Pengepul,1,3
4833,2037-10-10,17,liter,Peternakan Lain,1,3
4834,2037-10-11,50,liter,Peternakan Sendiri,1,3
4835,2037-10-12,12,liter,Peternakan Sendiri,1,3
4836,2037-10-13,30,liter,Peternakan Lain,1,3
4837,2037-10-14,29,liter,Peternakan Sendiri,1,3
4838,2037-10-15,49,liter,Peternakan Sendiri,1,3
4839,2037-10-16,34,liter,Pengepul,1,3
4840,2037-10-17,8,liter,Peternakan Lain,1,3
4841,2037-10-18,2,liter,Pengepul,1,3
4842,2037-10-19,32,liter,Pengepul,1,3
4843,2037-10-20,23,liter,Peternakan Sendiri,1,3
4844,2037-10-21,6,liter,Pengepul,1,3
4845,2037-10-22,37,liter,Peternakan Lain,1,3
4846,2037-10-23,43,liter,Peternakan Sendiri,1,3
4847,2037-10-24,49,liter,Peternakan Sendiri,1,3
4848,2037-10-25,38,liter,Peternakan Sendiri,1,3
4849,2037-10-26,12,liter,Pengepul,1,3
4850,2037-10-27,8,liter,Peternakan Lain,1,3
4851,2037-10-28,8,liter,Pengepul,1,3
4852,2037-10-29,37,liter,Peternakan Sendiri,1,3
4853,2037-10-30,3,liter,Peternakan Lain,1,3
4854,2037-10-31,29,liter,Peternakan Lain,1,3
4855,2037-11-01,27,liter,Peternakan Lain,1,3
4856,2037-11-02,8,liter,Peternakan Sendiri,1,3
4857,2037-11-03,42,liter,Peternakan Sendiri,1,3
4858,2037-11-04,26,liter,Peternakan Lain,1,3
4859,2037-11-05,30,liter,Peternakan Lain,1,3
4860,2037-11-06,2,liter,Pengepul,1,3
4861,2037-11-07,39,liter,Pengepul,1,3
4862,2037-11-08,20,liter,Peternakan Lain,1,3
4863,2037-11-09,39,liter,Peternakan Lain,1,3
4864,2037-11-10,5,liter,Peternakan Lain,1,3
4865,2037-11-11,39,liter,Peternakan Lain,1,3
4866,2037-11-12,7,liter,Peternakan Lain,1,3
4867,2037-11-13,38,liter,Peternakan Lain,1,3
4868,2037-11-14,45,liter,Peternakan Lain,1,3
4869,2037-11-15,11,liter,Pengepul,1,3
4870,2037-11-16,42,liter,Peternakan Lain,1,3
4871,2037-11-17,20,liter,Peternakan Lain,1,3
4872,2037-11-18,16,liter,Pengepul,1,3
4873,2037-11-19,41,liter,Peternakan Lain,1,3
4874,2037-11-20,46,liter,Pengepul,1,3
4875,2037-11-21,31,liter,Pengepul,1,3
4876,2037-11-22,13,liter,Peternakan Sendiri,1,3
4877,2037-11-23,48,liter,Peternakan Sendiri,1,3
4878,2037-11-24,24,liter,Peternakan Sendiri,1,3
4879,2037-11-25,35,liter,Peternakan Sendiri,1,3
4880,2037-11-26,16,liter,Peternakan Sendiri,1,3
4881,2037-11-27,18,liter,Peternakan Lain,1,3
4882,2037-11-28,14,liter,Pengepul,1,3
4883,2037-11-29,24,liter,Peternakan Lain,1,3
4884,2037-11-30,45,liter,Pengepul,1,3
4885,2037-12-01,44,liter,Peternakan Sendiri,1,3
4886,2037-12-02,49,liter,Peternakan Lain,1,3
4887,2037-12-03,15,liter,Peternakan Sendiri,1,3
4888,2037-12-04,17,liter,Peternakan Sendiri,1,3
4889,2037-12-05,12,liter,Peternakan Lain,1,3
4890,2037-12-06,5,liter,Peternakan Sendiri,1,3
4891,2037-12-07,29,liter,Peternakan Sendiri,1,3
4892,2037-12-08,9,liter,Peternakan Sendiri,1,3
4893,2037-12-09,2,liter,Peternakan Lain,1,3
4894,2037-12-10,48,liter,Peternakan Lain,1,3
4895,2037-12-11,6,liter,Pengepul,1,3
4896,2037-12-12,26,liter,Pengepul,1,3
4897,2037-12-13,46,liter,Peternakan Lain,1,3
4898,2037-12-14,44,liter,Peternakan Lain,1,3
4899,2037-12-15,3,liter,Pengepul,1,3
4900,2037-12-16,6,liter,Pengepul,1,3
4901,2037-12-17,14,liter,Peternakan Sendiri,1,3
4902,2037-12-18,31,liter,Peternakan Sendiri,1,3
4903,2037-12-19,45,liter,Peternakan Lain,1,3
4904,2037-12-20,34,liter,Peternakan Lain,1,3
4905,2037-12-21,9,liter,Peternakan Lain,1,3
4906,2037-12-22,25,liter,Peternakan Lain,1,3
4907,2037-12-23,50,liter,Pengepul,1,3
4908,2037-12-24,2,liter,Pengepul,1,3
4909,2037-12-25,4,liter,Pengepul,1,3
4910,2037-12-26,33,liter,Peternakan Sendiri,1,3
4911,2037-12-27,50,liter,Pengepul,1,3
4912,2037-12-28,23,liter,Pengepul,1,3
4913,2037-12-29,18,liter,Peternakan Sendiri,1,3
4914,2037-12-30,34,liter,Peternakan Sendiri,1,3
4915,2037-12-31,3,liter,Peternakan Sendiri,1,3
4916,2038-01-01,40,liter,Pengepul,1,3
4917,2038-01-02,12,liter,Pengepul,1,3
4918,2038-01-03,31,liter,Peternakan Lain,1,3
4919,2038-01-04,37,liter,Pengepul,1,3
4920,2038-01-05,29,liter,Pengepul,1,3
4921,2038-01-06,20,liter,Peternakan Sendiri,1,3
4922,2038-01-07,10,liter,Pengepul,1,3
4923,2038-01-08,16,liter,Peternakan Lain,1,3
4924,2038-01-09,32,liter,Peternakan Sendiri,1,3
4925,2038-01-10,4,liter,Peternakan Lain,1,3
4926,2038-01-11,15,liter,Peternakan Sendiri,1,3
4927,2038-01-12,25,liter,Peternakan Lain,1,3
4928,2038-01-13,33,liter,Peternakan Lain,1,3
4929,2038-01-14,9,liter,Pengepul,1,3
4930,2038-01-15,1,liter,Peternakan Sendiri,1,3
4931,2038-01-16,48,liter,Pengepul,1,3
4932,2038-01-17,12,liter,Peternakan Lain,1,3
4933,2038-01-18,17,liter,Peternakan Lain,1,3
4934,2038-01-19,48,liter,Pengepul,1,3
4935,2038-01-20,13,liter,Peternakan Lain,1,3
4936,2038-01-21,25,liter,Peternakan Lain,1,3
4937,2038-01-22,27,liter,Peternakan Lain,1,3
4938,2038-01-23,22,liter,Pengepul,1,3
4939,2038-01-24,23,liter,Pengepul,1,3
4940,2038-01-25,50,liter,Pengepul,1,3
4941,2038-01-26,6,liter,Pengepul,1,3
4942,2038-01-27,22,liter,Peternakan Lain,1,3
4943,2038-01-28,9,liter,Pengepul,1,3
4944,2038-01-29,37,liter,Pengepul,1,3
4945,2038-01-30,6,liter,Peternakan Sendiri,1,3
4946,2038-01-31,31,liter,Pengepul,1,3
4947,2038-02-01,40,liter,Peternakan Lain,1,3
4948,2038-02-02,38,liter,Peternakan Sendiri,1,3
4949,2038-02-03,3,liter,Peternakan Lain,1,3
4950,2038-02-04,2,liter,Pengepul,1,3
4951,2038-02-05,12,liter,Peternakan Lain,1,3
4952,2038-02-06,39,liter,Peternakan Lain,1,3
4953,2038-02-07,34,liter,Pengepul,1,3
4954,2038-02-08,22,liter,Peternakan Sendiri,1,3
4955,2038-02-09,1,liter,Peternakan Sendiri,1,3
4956,2038-02-10,4,liter,Peternakan Lain,1,3
4957,2038-02-11,50,liter,Peternakan Lain,1,3
4958,2038-02-12,2,liter,Peternakan Lain,1,3
4959,2038-02-13,13,liter,Peternakan Sendiri,1,3
4960,2038-02-14,29,liter,Pengepul,1,3
4961,2038-02-15,49,liter,Peternakan Lain,1,3
4962,2038-02-16,44,liter,Peternakan Lain,1,3
4963,2038-02-17,14,liter,Peternakan Sendiri,1,3
4964,2038-02-18,37,liter,Peternakan Sendiri,1,3
4965,2038-02-19,5,liter,Peternakan Lain,1,3
4966,2038-02-20,44,liter,Peternakan Sendiri,1,3
4967,2038-02-21,2,liter,Peternakan Lain,1,3
4968,2038-02-22,25,liter,Peternakan Lain,1,3
4969,2038-02-23,45,liter,Peternakan Sendiri,1,3
4970,2038-02-24,40,liter,Peternakan Lain,1,3
4971,2038-02-25,24,liter,Peternakan Lain,1,3
4972,2038-02-26,33,liter,Peternakan Lain,1,3
4973,2038-02-27,14,liter,Peternakan Sendiri,1,3
4974,2038-02-28,39,liter,Peternakan Lain,1,3
4975,2038-03-01,17,liter,Peternakan Sendiri,1,3
4976,2038-03-02,43,liter,Peternakan Sendiri,1,3
4977,2038-03-03,6,liter,Peternakan Sendiri,1,3
4978,2038-03-04,8,liter,Peternakan Lain,1,3
4979,2038-03-05,33,liter,Peternakan Sendiri,1,3
4980,2038-03-06,21,liter,Peternakan Lain,1,3
4981,2038-03-07,24,liter,Pengepul,1,3
4982,2038-03-08,13,liter,Pengepul,1,3
4983,2038-03-09,31,liter,Peternakan Lain,1,3
4984,2038-03-10,1,liter,Peternakan Lain,1,3
4985,2038-03-11,10,liter,Peternakan Lain,1,3
4986,2038-03-12,36,liter,Peternakan Sendiri,1,3
4987,2038-03-13,20,liter,Pengepul,1,3
4988,2038-03-14,13,liter,Peternakan Lain,1,3
4989,2038-03-15,38,liter,Pengepul,1,3
4990,2038-03-16,12,liter,Peternakan Lain,1,3
4991,2038-03-17,45,liter,Peternakan Sendiri,1,3
4992,2038-03-18,36,liter,Pengepul,1,3
4993,2038-03-19,35,liter,Peternakan Lain,1,3
4994,2038-03-20,46,liter,Peternakan Lain,1,3
4995,2038-03-21,29,liter,Pengepul,1,3
4996,2038-03-22,16,liter,Peternakan Lain,1,3
4997,2038-03-23,38,liter,Peternakan Sendiri,1,3
4998,2038-03-24,25,liter,Peternakan Sendiri,1,3
4999,2038-03-25,27,liter,Pengepul,1,3
5000,2038-03-26,20,liter,Peternakan Lain,1,3
5001,2038-03-27,48,liter,Pengepul,1,3
5002,2038-03-28,28,liter,Peternakan Sendiri,1,3
5003,2038-03-29,4,liter,Peternakan Lain,1,3
5004,2038-03-30,19,liter,Peternakan Sendiri,1,3
5005,2038-03-31,6,liter,Pengepul,1,3
5006,2038-04-01,28,liter,Peternakan Lain,1,3
5007,2038-04-02,1,liter,Peternakan Lain,1,3
5008,2038-04-03,9,liter,Pengepul,1,3
5009,2038-04-04,11,liter,Peternakan Sendiri,1,3
5010,2038-04-05,48,liter,Peternakan Sendiri,1,3
5011,2038-04-06,43,liter,Peternakan Lain,1,3
5012,2038-04-07,8,liter,Pengepul,1,3
5013,2038-04-08,36,liter,Pengepul,1,3
5014,2038-04-09,47,liter,Peternakan Lain,1,3
5015,2038-04-10,24,liter,Pengepul,1,3
5016,2038-04-11,28,liter,Peternakan Lain,1,3
5017,2038-04-12,32,liter,Peternakan Lain,1,3
5018,2038-04-13,41,liter,Peternakan Lain,1,3
5019,2038-04-14,42,liter,Pengepul,1,3
5020,2038-04-15,33,liter,Peternakan Sendiri,1,3
5021,2038-04-16,23,liter,Pengepul,1,3
5022,2038-04-17,15,liter,Pengepul,1,3
5023,2038-04-18,9,liter,Peternakan Sendiri,1,3
5024,2038-04-19,11,liter,Peternakan Sendiri,1,3
5025,2038-04-20,34,liter,Peternakan Lain,1,3
5026,2038-04-21,19,liter,Peternakan Sendiri,1,3
5027,2038-04-22,12,liter,Pengepul,1,3
5028,2038-04-23,32,liter,Pengepul,1,3
5029,2038-04-24,41,liter,Pengepul,1,3
5030,2038-04-25,3,liter,Pengepul,1,3
5031,2038-04-26,45,liter,Peternakan Lain,1,3
5032,2038-04-27,6,liter,Peternakan Sendiri,1,3
5033,2038-04-28,22,liter,Peternakan Sendiri,1,3
5034,2038-04-29,11,liter,Peternakan Sendiri,1,3
5035,2038-04-30,19,liter,Pengepul,1,3
5036,2038-05-01,31,liter,Pengepul,1,3
5037,2038-05-02,15,liter,Pengepul,1,3
5038,2038-05-03,50,liter,Peternakan Sendiri,1,3
5039,2038-05-04,5,liter,Peternakan Lain,1,3
5040,2038-05-05,20,liter,Pengepul,1,3
5041,2038-05-06,40,liter,Peternakan Sendiri,1,3
5042,2038-05-07,40,liter,Peternakan Sendiri,1,3
5043,2038-05-08,1,liter,Pengepul,1,3
5044,2038-05-09,31,liter,Peternakan Sendiri,1,3
5045,2038-05-10,35,liter,Peternakan Sendiri,1,3
5046,2038-05-11,30,liter,Peternakan Lain,1,3
5047,2038-05-12,32,liter,Peternakan Sendiri,1,3
5048,2038-05-13,29,liter,Peternakan Sendiri,1,3
5049,2038-05-14,22,liter,Peternakan Lain,1,3
