id,tgl_distribusi,jumlah,satuan,harga_berlaku,id_unit_ternak,id_jenis_produk,id_mitra_bisnis
5055,2038-05-20,22,ekor,127603,1,2,1
5056,2038-05-21,10,ekor,123217,1,2,1
5057,2038-05-22,46,ekor,133209,1,2,1
5058,2038-05-23,1,kg,133101,1,4,1
5059,2038-05-24,37,ekor,111102,1,2,1
5060,2038-05-25,33,ekor,111982,1,2,1
5061,2038-05-26,42,ekor,141231,1,2,1
5062,2038-05-27,20,kg,117871,1,4,1
5063,2038-05-28,8,ekor,126516,1,2,1
5064,2038-05-29,49,kg,124478,1,4,1
5065,2038-05-30,9,ekor,109869,1,2,1
5066,2038-05-31,15,kg,108073,1,4,1
5067,2038-06-01,21,ekor,146367,1,2,1
5068,2038-06-02,47,ekor,136886,1,2,1
5069,2038-06-03,3,ekor,112822,1,2,1
5070,2038-06-04,5,kg,145763,1,4,1
5071,2038-06-05,39,kg,138292,1,4,1
5072,2038-06-06,19,kg,137481,1,4,1
5073,2038-06-07,14,ekor,130113,1,2,1
5074,2038-06-08,49,ekor,138356,1,2,1
5075,2038-06-09,13,ekor,149570,1,2,1
5076,2038-06-10,21,ekor,108791,1,2,1
5077,2038-06-11,40,kg,101942,1,4,1
5078,2038-06-12,45,kg,123982,1,4,1
5079,2038-06-13,21,ekor,135805,1,2,1
5080,2038-06-14,31,ekor,106540,1,2,1
5081,2038-06-15,44,kg,114629,1,4,1
5082,2038-06-16,30,ekor,135232,1,2,1
5083,2038-06-17,35,ekor,128938,1,2,1
5084,2038-06-18,40,ekor,134365,1,2,1
5085,2038-06-19,40,kg,107007,1,4,1
5086,2038-06-20,26,ekor,133878,1,2,1
5087,2038-06-21,41,kg,128244,1,4,1
5088,2038-06-22,31,kg,130040,1,4,1
5089,2038-06-23,42,kg,117713,1,4,1
5090,2038-06-24,49,ekor,126346,1,2,1
5091,2038-06-25,34,ekor,125279,1,2,1
5092,2038-06-26,40,kg,123900,1,4,1
5093,2038-06-27,43,ekor,142755,1,2,1
5094,2038-06-28,10,kg,125368,1,4,1
5095,2038-06-29,19,ekor,138262,1,2,1
5096,2038-06-30,10,kg,149805,1,4,1
5097,2038-07-01,49,ekor,132573,1,2,1
5098,2038-07-02,30,kg,109617,1,4,1
5099,2038-07-03,17,kg,140915,1,4,1
5100,2038-07-04,25,ekor,148706,1,2,1
5101,2038-07-05,36,ekor,121815,1,2,1
5102,2038-07-06,21,kg,128779,1,4,1
5103,2038-07-07,33,kg,117433,1,4,1
5104,2038-07-08,21,ekor,107189,1,2,1
5105,2038-07-09,18,kg,116466,1,4,1
5106,2038-07-10,46,kg,133835,1,4,1
5107,2038-07-11,2,kg,110876,1,4,1
5108,2038-07-12,41,ekor,118238,1,2,1
5109,2038-07-13,6,ekor,139745,1,2,1
5110,2038-07-14,50,kg,124772,1,4,1
5111,2038-07-15,48,ekor,131550,1,2,1
5112,2038-07-16,6,kg,126757,1,4,1
5113,2038-07-17,27,kg,133742,1,4,1
5114,2038-07-18,23,kg,121941,1,4,1
5115,2038-07-19,48,kg,125826,1,4,1
5116,2038-07-20,18,kg,114861,1,4,1
5117,2038-07-21,30,kg,118538,1,4,1
5118,2038-07-22,36,ekor,100297,1,2,1
5119,2038-07-23,17,ekor,100558,1,2,1
5120,2038-07-24,47,ekor,132993,1,2,1
5121,2038-07-25,1,kg,116245,1,4,1
5122,2038-07-26,1,kg,103793,1,4,1
5123,2038-07-27,10,kg,123654,1,4,1
5124,2038-07-28,1,kg,145615,1,4,1
5125,2038-07-29,46,kg,134300,1,4,1
5126,2038-07-30,23,ekor,120029,1,2,1
5127,2038-07-31,15,kg,104649,1,4,1
5128,2038-08-01,47,ekor,124719,1,2,1
5129,2038-08-02,27,ekor,136545,1,2,1
5130,2038-08-03,2,kg,100734,1,4,1
5131,2038-08-04,13,kg,136991,1,4,1
5132,2038-08-05,6,kg,129562,1,4,1
5133,2038-08-06,16,kg,103621,1,4,1
5134,2038-08-07,31,kg,110266,1,4,1
5135,2038-08-08,44,ekor,131143,1,2,1
5136,2038-08-09,2,kg,111419,1,4,1
5137,2038-08-10,23,kg,120701,1,4,1
5138,2038-08-11,12,ekor,105446,1,2,1
5139,2038-08-12,49,kg,122770,1,4,1
5140,2038-08-13,24,ekor,116299,1,2,1
5141,2038-08-14,37,kg,125164,1,4,1
5142,2038-08-15,40,ekor,139934,1,2,1
5143,2038-08-16,16,kg,146085,1,4,1
5144,2038-08-17,48,ekor,146949,1,2,1
5145,2038-08-18,18,kg,121288,1,4,1
5146,2038-08-19,8,kg,147904,1,4,1
5147,2038-08-20,35,ekor,121977,1,2,1
5148,2038-08-21,3,kg,127537,1,4,1
5149,2038-08-22,14,kg,116280,1,4,1
5150,2038-08-23,30,kg,132381,1,4,1
5151,2038-08-24,33,kg,128390,1,4,1
5152,2038-08-25,19,ekor,127899,1,2,1
5153,2038-08-26,34,kg,130844,1,4,1
5154,2038-08-27,35,ekor,124085,1,2,1
5155,2038-08-28,40,ekor,115761,1,2,1
5156,2038-08-29,26,kg,106464,1,4,1
5157,2038-08-30,39,ekor,119181,1,2,1
5158,2038-08-31,6,ekor,119069,1,2,1
5159,2038-09-01,21,kg,135944,1,4,1
5160,2038-09-02,50,kg,141232,1,4,1
5161,2038-09-03,3,kg,147142,1,4,1
5162,2038-09-04,35,ekor,104411,1,2,1
5163,2038-09-05,31,kg,138418,1,4,1
5164,2038-09-06,13,ekor,144725,1,2,1
5165,2038-09-07,46,ekor,136511,1,2,1
5166,2038-09-08,47,kg,106483,1,4,1
5167,2038-09-09,14,kg,115956,1,4,1
5168,2038-09-10,3,kg,108203,1,4,1
5169,2038-09-11,14,ekor,116034,1,2,1
5170,2038-09-12,22,ekor,115475,1,2,1
5171,2038-09-13,37,ekor,103065,1,2,1
5172,2038-09-14,19,ekor,123296,1,2,1
5173,2038-09-15,19,kg,114102,1,4,1
5174,2038-09-16,33,ekor,125595,1,2,1
5175,2038-09-17,45,kg,106588,1,4,1
5176,2038-09-18,19,ekor,121378,1,2,1
5177,2038-09-19,42,kg,140241,1,4,1
5178,2038-09-20,11,ekor,133030,1,2,1
5179,2038-09-21,7,kg,142456,1,4,1
5180,2038-09-22,38,kg,144509,1,4,1
5181,2038-09-23,50,kg,123509,1,4,1
5182,2038-09-24,47,kg,129962,1,4,1
5183,2038-09-25,22,kg,121084,1,4,1
5184,2038-09-26,23,ekor,143840,1,2,1
5185,2038-09-27,38,kg,137912,1,4,1
5186,2038-09-28,11,ekor,112124,1,2,1
5187,2038-09-29,23,kg,103712,1,4,1
5188,2038-09-30,6,kg,117808,1,4,1
5189,2038-10-01,32,kg,145395,1,4,1
5190,2038-10-02,47,ekor,109257,1,2,1
5191,2038-10-03,10,kg,103911,1,4,1
5192,2038-10-04,36,ekor,118117,1,2,1
5193,2038-10-05,34,kg,130834,1,4,1
5194,2038-10-06,23,kg,111928,1,4,1
5195,2038-10-07,18,kg,136908,1,4,1
5196,2038-10-08,48,ekor,111287,1,2,1
5197,2038-10-09,14,kg,130016,1,4,1
5198,2038-10-10,45,kg,126544,1,4,1
5199,2038-10-11,38,ekor,145884,1,2,1
5200,2038-10-12,35,kg,130435,1,4,1
5201,2038-10-13,46,kg,148609,1,4,1
5202,2038-10-14,26,kg,117036,1,4,1
5203,2038-10-15,48,ekor,114449,1,2,1
5204,2038-10-16,31,ekor,132497,1,2,1
5205,2038-10-17,38,kg,122047,1,4,1
5206,2038-10-18,49,kg,143380,1,4,1
5207,2038-10-19,17,ekor,108540,1,2,1
5208,2038-10-20,26,ekor,133767,1,2,1
5209,2038-10-21,46,ekor,101046,1,2,1
5210,2038-10-22,36,kg,133028,1,4,1
5211,2038-10-23,2,kg,122719,1,4,1
5212,2038-10-24,42,kg,113097,1,4,1
5213,2038-10-25,46,kg,146860,1,4,1
5214,2038-10-26,26,kg,112256,1,4,1
5215,2038-10-27,15,kg,146305,1,4,1
5216,2038-10-28,18,kg,133083,1,4,1
5217,2038-10-29,14,kg,126091,1,4,1
5218,2038-10-30,20,ekor,114348,1,2,1
5219,2038-10-31,50,kg,106258,1,4,1
5220,2038-11-01,33,kg,100639,1,4,1
5221,2038-11-02,1,ekor,115053,1,2,1
5222,2038-11-03,2,kg,139089,1,4,1
5223,2038-11-04,50,kg,111261,1,4,1
5224,2038-11-05,4,ekor,140093,1,2,1
5225,2038-11-06,15,ekor,140745,1,2,1
5226,2038-11-07,46,ekor,134500,1,2,1
5227,2038-11-08,25,ekor,125246,1,2,1
5228,2038-11-09,21,ekor,130723,1,2,1
5229,2038-11-10,21,ekor,101872,1,2,1
5230,2038-11-11,13,ekor,108792,1,2,1
5231,2038-11-12,22,ekor,126281,1,2,1
5232,2038-11-13,25,kg,109105,1,4,1
5233,2038-11-14,12,kg,101972,1,4,1
5234,2038-11-15,43,kg,122454,1,4,1
5235,2038-11-16,35,ekor,140847,1,2,1
5236,2038-11-17,18,ekor,104052,1,2,1
5237,2038-11-18,14,kg,136234,1,4,1
5238,2038-11-19,7,ekor,147597,1,2,1
5239,2038-11-20,25,ekor,129316,1,2,1
5240,2038-11-21,12,kg,144763,1,4,1
5241,2038-11-22,14,ekor,113265,1,2,1
5242,2038-11-23,12,kg,138234,1,4,1
5243,2038-11-24,14,ekor,122292,1,2,1
5244,2038-11-25,14,ekor,111501,1,2,1
5245,2038-11-26,1,kg,115188,1,4,1
5246,2038-11-27,48,ekor,115064,1,2,1
5247,2038-11-28,13,kg,130658,1,4,1
5248,2038-11-29,20,ekor,104250,1,2,1
5249,2038-11-30,9,kg,144988,1,4,1
5250,2038-12-01,8,ekor,102892,1,2,1
5251,2038-12-02,40,kg,104159,1,4,1
5252,2038-12-03,50,kg,104579,1,4,1
5253,2038-12-04,7,kg,138521,1,4,1
5254,2038-12-05,9,kg,141604,1,4,1
5255,2038-12-06,49,kg,104554,1,4,1
5256,2038-12-07,41,ekor,113885,1,2,1
5257,2038-12-08,32,kg,141908,1,4,1
5258,2038-12-09,47,ekor,136568,1,2,1
5259,2038-12-10,46,ekor,129479,1,2,1
5260,2038-12-11,42,ekor,137506,1,2,1
5261,2038-12-12,33,ekor,120875,1,2,1
5262,2038-12-13,6,ekor,140020,1,2,1
5263,2038-12-14,41,kg,124007,1,4,1
5264,2038-12-15,47,ekor,135473,1,2,1
5265,2038-12-16,46,kg,139046,1,4,1
5266,2038-12-17,18,ekor,113357,1,2,1
5267,2038-12-18,49,ekor,104779,1,2,1
5268,2038-12-19,12,kg,130908,1,4,1
5269,2038-12-20,50,ekor,114630,1,2,1
5270,2038-12-21,28,kg,145966,1,4,1
5271,2038-12-22,44,ekor,114800,1,2,1
5272,2038-12-23,47,ekor,148834,1,2,1
5273,2038-12-24,16,kg,148624,1,4,1
5274,2038-12-25,42,kg,105195,1,4,1
5275,2038-12-26,11,kg,106341,1,4,1
5276,2038-12-27,9,ekor,140300,1,2,1
5277,2038-12-28,24,kg,141565,1,4,1
5278,2038-12-29,15,ekor,148742,1,2,1
5279,2038-12-30,9,kg,142551,1,4,1
5280,2038-12-31,37,ekor,102817,1,2,1
5281,2039-01-01,49,ekor,127217,1,2,1
5282,2039-01-02,15,kg,132520,1,4,1
5283,2039-01-03,18,kg,131229,1,4,1
5284,2039-01-04,43,kg,145682,1,4,1
5285,2039-01-05,46,ekor,144698,1,2,1
5286,2039-01-06,14,kg,104244,1,4,1
5287,2039-01-07,12,ekor,136242,1,2,1
5288,2039-01-08,24,ekor,122647,1,2,1
5289,2039-01-09,16,kg,100895,1,4,1
5290,2039-01-10,44,ekor,138937,1,2,1
5291,2039-01-11,22,ekor,120649,1,2,1
5292,2039-01-12,26,ekor,130094,1,2,1
5293,2039-01-13,36,kg,135782,1,4,1
5294,2039-01-14,5,kg,148257,1,4,1
5295,2039-01-15,43,ekor,119608,1,2,1
5296,2039-01-16,36,ekor,125892,1,2,1
5297,2039-01-17,17,kg,107976,1,4,1
5298,2039-01-18,36,ekor,106034,1,2,1
5299,2039-01-19,13,ekor,143046,1,2,1
5300,2039-01-20,47,ekor,109274,1,2,1
5301,2039-01-21,21,ekor,112592,1,2,1
5302,2039-01-22,41,ekor,101705,1,2,1
5303,2039-01-23,49,ekor,126756,1,2,1
5304,2039-01-24,49,ekor,144728,1,2,1
5305,2039-01-25,50,ekor,141719,1,2,1
5306,2039-01-26,36,ekor,136035,1,2,1
5307,2039-01-27,41,kg,123277,1,4,1
5308,2039-01-28,35,kg,132579,1,4,1
5309,2039-01-29,39,ekor,146555,1,2,1
5310,2039-01-30,23,kg,117375,1,4,1
5311,2039-01-31,28,ekor,120847,1,2,1
5312,2039-02-01,40,kg,117055,1,4,1
5313,2039-02-02,25,ekor,148288,1,2,1
5314,2039-02-03,9,ekor,126547,1,2,1
5315,2039-02-04,5,kg,100348,1,4,1
5316,2039-02-05,11,kg,142432,1,4,1
5317,2039-02-06,3,ekor,125484,1,2,1
5318,2039-02-07,40,kg,122341,1,4,1
5319,2039-02-08,28,kg,125315,1,4,1
5320,2039-02-09,7,ekor,105443,1,2,1
5321,2039-02-10,45,ekor,117625,1,2,1
5322,2039-02-11,17,ekor,131237,1,2,1
5323,2039-02-12,8,ekor,110405,1,2,1
5324,2039-02-13,18,kg,144207,1,4,1
5325,2039-02-14,47,ekor,112844,1,2,1
5326,2039-02-15,4,ekor,149915,1,2,1
5327,2039-02-16,24,ekor,108145,1,2,1
5328,2039-02-17,37,ekor,140767,1,2,1
5329,2039-02-18,9,kg,107623,1,4,1
5330,2039-02-19,8,kg,136919,1,4,1
5331,2039-02-20,24,kg,101393,1,4,1
5332,2039-02-21,11,ekor,108482,1,2,1
5333,2039-02-22,47,ekor,149071,1,2,1
5334,2039-02-23,33,ekor,148601,1,2,1
5335,2039-02-24,5,ekor,133407,1,2,1
5336,2039-02-25,31,ekor,121778,1,2,1
5337,2039-02-26,31,kg,115352,1,4,1
5338,2039-02-27,25,kg,139136,1,4,1
5339,2039-02-28,32,ekor,120121,1,2,1
5340,2039-03-01,43,kg,148392,1,4,1
5341,2039-03-02,14,ekor,121711,1,2,1
5342,2039-03-03,14,kg,105268,1,4,1
5343,2039-03-04,44,kg,102571,1,4,1
5344,2039-03-05,40,kg,137113,1,4,1
5345,2039-03-06,47,kg,124761,1,4,1
5346,2039-03-07,12,kg,135574,1,4,1
5347,2039-03-08,2,ekor,120069,1,2,1
5348,2039-03-09,38,kg,114729,1,4,1
5349,2039-03-10,22,kg,129218,1,4,1
5350,2039-03-11,24,ekor,142150,1,2,1
5351,2039-03-12,38,ekor,117533,1,2,1
5352,2039-03-13,48,ekor,129588,1,2,1
5353,2039-03-14,10,kg,149471,1,4,1
5354,2039-03-15,21,ekor,111951,1,2,1
5355,2039-03-16,42,kg,142078,1,4,1
5356,2039-03-17,44,ekor,108666,1,2,1
5357,2039-03-18,50,kg,131811,1,4,1
5358,2039-03-19,18,kg,148516,1,4,1
5359,2039-03-20,6,ekor,101361,1,2,1
5360,2039-03-21,24,ekor,106247,1,2,1
5361,2039-03-22,9,ekor,147645,1,2,1
5362,2039-03-23,24,kg,139717,1,4,1
5363,2039-03-24,43,kg,135428,1,4,1
5364,2039-03-25,7,kg,122988,1,4,1
5365,2039-03-26,21,kg,102675,1,4,1
5366,2039-03-27,43,ekor,133196,1,2,1
5367,2039-03-28,11,ekor,148920,1,2,1
5368,2039-03-29,26,ekor,133604,1,2,1
5369,2039-03-30,8,ekor,142366,1,2,1
5370,2039-03-31,12,kg,136011,1,4,1
5371,2039-04-01,15,kg,105847,1,4,1
5372,2039-04-02,10,kg,124002,1,4,1
5373,2039-04-03,37,kg,139224,1,4,1
5374,2039-04-04,11,kg,110331,1,4,1
5375,2039-04-05,31,kg,103246,1,4,1
5376,2039-04-06,22,kg,147558,1,4,1
5377,2039-04-07,5,ekor,141036,1,2,1
5378,2039-04-08,9,kg,125238,1,4,1
5379,2039-04-09,12,kg,124290,1,4,1
5380,2039-04-10,27,kg,120594,1,4,1
5381,2039-04-11,16,kg,147185,1,4,1
5382,2039-04-12,38,ekor,147029,1,2,1
5383,2039-04-13,11,ekor,125915,1,2,1
5384,2039-04-14,7,kg,146603,1,4,1
5385,2039-04-15,44,kg,143828,1,4,1
5386,2039-04-16,37,ekor,106323,1,2,1
5387,2039-04-17,18,ekor,148895,1,2,1
5388,2039-04-18,45,kg,113073,1,4,1
5389,2039-04-19,18,ekor,137836,1,2,1
5390,2039-04-20,20,kg,139343,1,4,1
5391,2039-04-21,37,ekor,115365,1,2,1
5392,2039-04-22,11,ekor,147798,1,2,1
5393,2039-04-23,10,ekor,103850,1,2,1
5394,2039-04-24,9,kg,104667,1,4,1
5395,2039-04-25,19,kg,138914,1,4,1
5396,2039-04-26,19,ekor,131179,1,2,1
5397,2039-04-27,36,kg,106179,1,4,1
5398,2039-04-28,13,kg,119720,1,4,1
5399,2039-04-29,10,kg,121919,1,4,1
5400,2039-04-30,11,kg,107224,1,4,1
5401,2039-05-01,40,ekor,113749,1,2,1
5402,2039-05-02,11,ekor,103467,1,2,1
5403,2039-05-03,38,ekor,125351,1,2,1
5404,2039-05-04,38,ekor,145422,1,2,1
5405,2039-05-05,19,kg,126156,1,4,1
5406,2039-05-06,8,kg,126374,1,4,1
5407,2039-05-07,11,ekor,119172,1,2,1
5408,2039-05-08,31,kg,127372,1,4,1
5409,2039-05-09,44,ekor,125830,1,2,1
5410,2039-05-10,49,ekor,120533,1,2,1
5411,2039-05-11,34,ekor,146335,1,2,1
5412,2039-05-12,16,ekor,117341,1,2,1
5413,2039-05-13,14,ekor,139298,1,2,1
5414,2039-05-14,5,kg,119721,1,4,1
5415,2039-05-15,1,kg,103880,1,4,1
5416,2039-05-16,50,kg,130669,1,4,1
5417,2039-05-17,23,kg,119382,1,4,1
5418,2039-05-18,30,ekor,128270,1,2,1
5419,2039-05-19,16,ekor,147168,1,2,1
5420,2039-05-20,16,kg,119904,1,4,1
5421,2039-05-21,21,kg,118273,1,4,1
5422,2039-05-22,45,kg,127397,1,4,1
5423,2039-05-23,28,kg,103040,1,4,1
5424,2039-05-24,37,ekor,127085,1,2,1
5425,2039-05-25,24,ekor,113517,1,2,1
5426,2039-05-26,7,kg,132378,1,4,1
5427,2039-05-27,7,ekor,145136,1,2,1
5428,2039-05-28,29,ekor,117234,1,2,1
5429,2039-05-29,28,ekor,129420,1,2,1
5430,2039-05-30,21,kg,142689,1,4,1
5431,2039-05-31,46,kg,110157,1,4,1
5432,2039-06-01,44,ekor,105766,1,2,1
5433,2039-06-02,17,ekor,123955,1,2,1
5434,2039-06-03,44,ekor,125853,1,2,1
5435,2039-06-04,6,ekor,145342,1,2,1
5436,2039-06-05,37,kg,137440,1,4,1
5437,2039-06-06,6,ekor,116434,1,2,1
5438,2039-06-07,33,ekor,118311,1,2,1
5439,2039-06-08,37,kg,100949,1,4,1
5440,2039-06-09,17,ekor,108906,1,2,1
5441,2039-06-10,38,ekor,143736,1,2,1
5442,2039-06-11,28,kg,139087,1,4,1
5443,2039-06-12,41,ekor,106326,1,2,1
5444,2039-06-13,45,ekor,138469,1,2,1
5445,2039-06-14,17,kg,137501,1,4,1
5446,2039-06-15,21,ekor,134148,1,2,1
5447,2039-06-16,35,kg,111371,1,4,1
5448,2039-06-17,33,ekor,130059,1,2,1
5449,2039-06-18,49,ekor,146949,1,2,1
5450,2039-06-19,48,ekor,147122,1,2,1
5451,2039-06-20,32,ekor,135336,1,2,1
5452,2039-06-21,9,kg,133089,1,4,1
5453,2039-06-22,22,ekor,127430,1,2,1
5454,2039-06-23,48,ekor,145308,1,2,1
5455,2039-06-24,30,kg,110514,1,4,1
5456,2039-06-25,42,ekor,135057,1,2,1
5457,2039-06-26,36,ekor,137259,1,2,1
5458,2039-06-27,28,kg,134768,1,4,1
5459,2039-06-28,18,ekor,108851,1,2,1
5460,2039-06-29,24,kg,122441,1,4,1
5461,2039-06-30,28,ekor,117121,1,2,1
5462,2039-07-01,33,ekor,115160,1,2,1
5463,2039-07-02,10,ekor,122193,1,2,1
5464,2039-07-03,38,ekor,145194,1,2,1
5465,2039-07-04,7,kg,112690,1,4,1
5466,2039-07-05,24,ekor,139123,1,2,1
5467,2039-07-06,17,ekor,137715,1,2,1
5468,2039-07-07,15,ekor,146830,1,2,1
5469,2039-07-08,25,kg,118064,1,4,1
5470,2039-07-09,31,ekor,116723,1,2,1
5471,2039-07-10,34,ekor,138262,1,2,1
5472,2039-07-11,42,ekor,148241,1,2,1
5473,2039-07-12,30,kg,108266,1,4,1
5474,2039-07-13,30,ekor,138589,1,2,1
5475,2039-07-14,29,ekor,113844,1,2,1
5476,2039-07-15,40,kg,111165,1,4,1
5477,2039-07-16,42,kg,123913,1,4,1
5478,2039-07-17,27,ekor,132434,1,2,1
5479,2039-07-18,44,kg,137220,1,4,1
5480,2039-07-19,9,kg,113892,1,4,1
5481,2039-07-20,25,ekor,117815,1,2,1
5482,2039-07-21,44,ekor,140080,1,2,1
5483,2039-07-22,18,kg,130952,1,4,1
5484,2039-07-23,15,ekor,107634,1,2,1
5485,2039-07-24,7,ekor,106188,1,2,1
5486,2039-07-25,19,kg,140738,1,4,1
5487,2039-07-26,50,ekor,135478,1,2,1
5488,2039-07-27,35,kg,116980,1,4,1
5489,2039-07-28,27,kg,124385,1,4,1
5490,2039-07-29,45,ekor,144844,1,2,1
5491,2039-07-30,42,ekor,109719,1,2,1
5492,2039-07-31,39,kg,116712,1,4,1
5493,2039-08-01,10,kg,111077,1,4,1
5494,2039-08-02,12,kg,136189,1,4,1
5495,2039-08-03,39,kg,106605,1,4,1
5496,2039-08-04,39,kg,133684,1,4,1
5497,2039-08-05,1,kg,111506,1,4,1
5498,2039-08-06,32,ekor,146031,1,2,1
5499,2039-08-07,21,kg,136844,1,4,1
5500,2039-08-08,13,ekor,124314,1,2,1
5501,2039-08-09,2,ekor,149455,1,2,1
5502,2039-08-10,34,ekor,141357,1,2,1
5503,2039-08-11,36,kg,119393,1,4,1
5504,2039-08-12,50,kg,134397,1,4,1
5505,2039-08-13,39,ekor,119083,1,2,1
5506,2039-08-14,11,kg,125637,1,4,1
5507,2039-08-15,9,kg,136415,1,4,1
5508,2039-08-16,21,ekor,147908,1,2,1
5509,2039-08-17,10,kg,122287,1,4,1
5510,2039-08-18,39,kg,119182,1,4,1
5511,2039-08-19,24,kg,122653,1,4,1
5512,2039-08-20,41,ekor,100058,1,2,1
5513,2039-08-21,33,ekor,126451,1,2,1
5514,2039-08-22,1,kg,146038,1,4,1
5515,2039-08-23,14,kg,147744,1,4,1
5516,2039-08-24,30,kg,131534,1,4,1
5517,2039-08-25,36,ekor,104495,1,2,1
5518,2039-08-26,47,ekor,115794,1,2,1
5519,2039-08-27,2,ekor,135264,1,2,1
5520,2039-08-28,35,kg,139341,1,4,1
5521,2039-08-29,38,kg,140681,1,4,1
5522,2039-08-30,41,kg,143765,1,4,1
5523,2039-08-31,41,ekor,141338,1,2,1
5524,2039-09-01,28,ekor,103170,1,2,1
5525,2039-09-02,5,kg,137658,1,4,1
5526,2039-09-03,26,ekor,148297,1,2,1
5527,2039-09-04,28,kg,138283,1,4,1
5528,2039-09-05,8,kg,117867,1,4,1
5529,2039-09-06,39,kg,100581,1,4,1
5530,2039-09-07,9,ekor,147529,1,2,1
5531,2039-09-08,33,ekor,142521,1,2,1
5532,2039-09-09,21,kg,148621,1,4,1
5533,2039-09-10,27,ekor,136079,1,2,1
5534,2039-09-11,42,kg,143807,1,4,1
5535,2039-09-12,11,kg,121797,1,4,1
5536,2039-09-13,4,ekor,137340,1,2,1
5537,2039-09-14,15,ekor,142194,1,2,1
5538,2039-09-15,26,kg,105227,1,4,1
5539,2039-09-16,29,ekor,100408,1,2,1
5540,2039-09-17,44,kg,110476,1,4,1
5541,2039-09-18,48,kg,113849,1,4,1
5542,2039-09-19,40,ekor,145149,1,2,1
5543,2039-09-20,49,ekor,127107,1,2,1
5544,2039-09-21,23,kg,129126,1,4,1
5545,2039-09-22,27,kg,148878,1,4,1
5546,2039-09-23,14,ekor,137520,1,2,1
5547,2039-09-24,21,ekor,134902,1,2,1
5548,2039-09-25,17,ekor,107389,1,2,1
5549,2039-09-26,49,kg,108266,1,4,1
5550,2039-09-27,22,kg,123744,1,4,1
5551,2039-09-28,33,ekor,145468,1,2,1
5552,2039-09-29,50,ekor,104661,1,2,1
5553,2039-09-30,27,ekor,146257,1,2,1
5554,2039-10-01,24,ekor,128289,1,2,1
5555,2039-10-02,33,ekor,118880,1,2,1
5556,2039-10-03,11,kg,125787,1,4,1
5557,2039-10-04,26,ekor,106798,1,2,1
5558,2039-10-05,17,ekor,127142,1,2,1
5559,2039-10-06,19,ekor,141934,1,2,1
5560,2039-10-07,45,kg,124103,1,4,1
5561,2039-10-08,13,kg,104624,1,4,1
5562,2039-10-09,33,ekor,118568,1,2,1
5563,2039-10-10,44,kg,136264,1,4,1
5564,2039-10-11,8,kg,144819,1,4,1
5565,2039-10-12,30,kg,100410,1,4,1
5566,2039-10-13,48,ekor,120397,1,2,1
5567,2039-10-14,39,ekor,133816,1,2,1
5568,2039-10-15,46,kg,119378,1,4,1
5569,2039-10-16,39,kg,100946,1,4,1
5570,2039-10-17,43,ekor,127890,1,2,1
5571,2039-10-18,49,ekor,138632,1,2,1
5572,2039-10-19,36,ekor,113452,1,2,1
5573,2039-10-20,3,kg,133908,1,4,1
5574,2039-10-21,2,ekor,119371,1,2,1
5575,2039-10-22,50,ekor,135672,1,2,1
5576,2039-10-23,41,kg,138009,1,4,1
5577,2039-10-24,23,kg,115533,1,4,1
5578,2039-10-25,1,kg,111077,1,4,1
5579,2039-10-26,10,ekor,121594,1,2,1
5580,2039-10-27,9,kg,141050,1,4,1
5581,2039-10-28,44,kg,123694,1,4,1
5582,2039-10-29,20,ekor,140319,1,2,1
5583,2039-10-30,44,ekor,136050,1,2,1
5584,2039-10-31,46,ekor,149829,1,2,1
5585,2039-11-01,14,ekor,143812,1,2,1
5586,2039-11-02,18,kg,113513,1,4,1
5587,2039-11-03,31,ekor,140279,1,2,1
5588,2039-11-04,6,kg,102979,1,4,1
5589,2039-11-05,24,ekor,138542,1,2,1
5590,2039-11-06,12,kg,104627,1,4,1
5591,2039-11-07,23,kg,120468,1,4,1
5592,2039-11-08,35,ekor,104710,1,2,1
5593,2039-11-09,25,ekor,100998,1,2,1
5594,2039-11-10,21,kg,146578,1,4,1
5595,2039-11-11,46,ekor,118582,1,2,1
5596,2039-11-12,46,kg,122940,1,4,1
5597,2039-11-13,49,ekor,129957,1,2,1
5598,2039-11-14,1,ekor,126028,1,2,1
5599,2039-11-15,39,kg,120541,1,4,1
5600,2039-11-16,50,kg,135222,1,4,1
5601,2039-11-17,6,kg,145847,1,4,1
5602,2039-11-18,40,kg,122552,1,4,1
5603,2039-11-19,26,ekor,118624,1,2,1
5604,2039-11-20,25,kg,102475,1,4,1
5605,2039-11-21,50,ekor,145268,1,2,1
5606,2039-11-22,37,ekor,101183,1,2,1
5607,2039-11-23,16,ekor,101633,1,2,1
5608,2039-11-24,47,ekor,105204,1,2,1
5609,2039-11-25,33,kg,148667,1,4,1
5610,2039-11-26,43,ekor,136717,1,2,1
5611,2039-11-27,47,ekor,129495,1,2,1
5612,2039-11-28,22,kg,148084,1,4,1
5613,2039-11-29,33,kg,102057,1,4,1
5614,2039-11-30,46,kg,140344,1,4,1
5615,2039-12-01,23,ekor,117496,1,2,1
5616,2039-12-02,4,ekor,144629,1,2,1
5617,2039-12-03,27,kg,103676,1,4,1
5618,2039-12-04,9,ekor,131969,1,2,1
5619,2039-12-05,24,kg,128380,1,4,1
5620,2039-12-06,46,kg,129808,1,4,1
5621,2039-12-07,35,ekor,102819,1,2,1
5622,2039-12-08,35,ekor,127130,1,2,1
