id,tgl_distribusi,jumlah,satuan,harga_berlaku,id_unit_ternak,id_jenis_produk,id_mitra_bisnis
4895,2037-12-11,24,liter,11454,1,3,1
4896,2037-12-12,5,kg,115305,1,5,1
4897,2037-12-13,40,liter,8899,1,3,1
4898,2037-12-14,44,liter,9956,1,3,1
4899,2037-12-15,46,kg,125653,1,5,1
4900,2037-12-16,47,liter,11722,1,3,1
4901,2037-12-17,10,kg,117070,1,5,1
4902,2037-12-18,24,liter,10337,1,3,1
4903,2037-12-19,44,liter,10828,1,3,1
4904,2037-12-20,25,kg,115615,1,5,1
4905,2037-12-21,12,kg,132357,1,5,1
4906,2037-12-22,14,kg,121357,1,5,1
4907,2037-12-23,48,liter,9057,1,3,1
4908,2037-12-24,26,liter,11266,1,3,1
4909,2037-12-25,7,liter,10917,1,3,1
4910,2037-12-26,13,liter,10847,1,3,1
4911,2037-12-27,47,liter,10279,1,3,1
4912,2037-12-28,16,liter,11689,1,3,1
4913,2037-12-29,39,liter,10908,1,3,1
4914,2037-12-30,21,liter,11613,1,3,1
4915,2037-12-31,1,kg,140986,1,5,1
4916,2038-01-01,36,kg,116715,1,5,1
4917,2038-01-02,10,kg,110574,1,5,1
4918,2038-01-03,3,kg,138519,1,5,1
4919,2038-01-04,3,liter,10129,1,3,1
4920,2038-01-05,15,kg,139895,1,5,1
4921,2038-01-06,13,liter,11594,1,3,1
4922,2038-01-07,24,kg,146441,1,5,1
4923,2038-01-08,4,liter,10185,1,3,1
4924,2038-01-09,39,liter,9052,1,3,1
4925,2038-01-10,29,kg,115978,1,5,1
4926,2038-01-11,28,liter,11460,1,3,1
4927,2038-01-12,2,liter,8842,1,3,1
4928,2038-01-13,11,liter,11114,1,3,1
4929,2038-01-14,35,kg,106807,1,5,1
4930,2038-01-15,34,liter,8105,1,3,1
4931,2038-01-16,13,liter,8492,1,3,1
4932,2038-01-17,18,kg,130537,1,5,1
4933,2038-01-18,33,kg,144958,1,5,1
4934,2038-01-19,30,kg,138185,1,5,1
4935,2038-01-20,22,kg,125246,1,5,1
4936,2038-01-21,20,liter,8166,1,3,1
4937,2038-01-22,7,kg,122186,1,5,1
4938,2038-01-23,14,liter,10775,1,3,1
4939,2038-01-24,40,kg,116139,1,5,1
4940,2038-01-25,35,liter,8765,1,3,1
4941,2038-01-26,3,kg,104423,1,5,1
4942,2038-01-27,20,kg,133481,1,5,1
4943,2038-01-28,13,kg,136290,1,5,1
4944,2038-01-29,3,kg,118470,1,5,1
4945,2038-01-30,17,kg,144563,1,5,1
4946,2038-01-31,26,kg,131965,1,5,1
4947,2038-02-01,20,liter,9324,1,3,1
4948,2038-02-02,46,kg,100999,1,5,1
4949,2038-02-03,5,liter,11204,1,3,1
4950,2038-02-04,42,kg,128286,1,5,1
4951,2038-02-05,44,kg,113919,1,5,1
4952,2038-02-06,9,kg,110179,1,5,1
4953,2038-02-07,1,liter,11388,1,3,1
4954,2038-02-08,19,kg,127077,1,5,1
4955,2038-02-09,11,kg,129412,1,5,1
4956,2038-02-10,41,liter,9405,1,3,1
4957,2038-02-11,48,kg,128896,1,5,1
4958,2038-02-12,15,kg,114201,1,5,1
4959,2038-02-13,3,liter,10388,1,3,1
4960,2038-02-14,31,kg,129031,1,5,1
4961,2038-02-15,12,kg,105183,1,5,1
4962,2038-02-16,21,liter,11108,1,3,1
4963,2038-02-17,37,kg,107733,1,5,1
4964,2038-02-18,24,liter,9988,1,3,1
4965,2038-02-19,46,liter,8232,1,3,1
4966,2038-02-20,32,liter,10903,1,3,1
4967,2038-02-21,11,liter,8745,1,3,1
4968,2038-02-22,44,liter,9357,1,3,1
4969,2038-02-23,50,kg,140848,1,5,1
4970,2038-02-24,6,liter,10351,1,3,1
4971,2038-02-25,37,kg,146532,1,5,1
4972,2038-02-26,22,liter,10332,1,3,1
4973,2038-02-27,5,liter,8190,1,3,1
4974,2038-02-28,16,liter,10040,1,3,1
4975,2038-03-01,31,kg,136767,1,5,1
4976,2038-03-02,42,liter,9341,1,3,1
4977,2038-03-03,40,liter,11104,1,3,1
4978,2038-03-04,42,kg,102056,1,5,1
4979,2038-03-05,10,kg,114998,1,5,1
4980,2038-03-06,16,kg,135802,1,5,1
4981,2038-03-07,35,liter,11874,1,3,1
4982,2038-03-08,35,kg,106173,1,5,1
4983,2038-03-09,5,liter,8019,1,3,1
4984,2038-03-10,12,kg,123503,1,5,1
4985,2038-03-11,31,kg,106252,1,5,1
4986,2038-03-12,17,kg,108592,1,5,1
4987,2038-03-13,26,kg,109617,1,5,1
4988,2038-03-14,32,liter,9891,1,3,1
4989,2038-03-15,26,liter,11023,1,3,1
4990,2038-03-16,45,liter,10967,1,3,1
4991,2038-03-17,20,kg,109410,1,5,1
4992,2038-03-18,13,kg,135785,1,5,1
4993,2038-03-19,30,liter,8047,1,3,1
4994,2038-03-20,47,liter,11921,1,3,1
4995,2038-03-21,31,liter,9527,1,3,1
4996,2038-03-22,14,liter,11619,1,3,1
4997,2038-03-23,6,liter,9706,1,3,1
4998,2038-03-24,43,kg,119023,1,5,1
4999,2038-03-25,26,kg,117130,1,5,1
5000,2038-03-26,3,liter,11164,1,3,1
5001,2038-03-27,33,kg,107710,1,5,1
5002,2038-03-28,28,kg,136083,1,5,1
5003,2038-03-29,28,liter,10121,1,3,1
5004,2038-03-30,13,kg,104327,1,5,1
5005,2038-03-31,10,liter,9402,1,3,1
5006,2038-04-01,41,liter,9935,1,3,1
5007,2038-04-02,25,kg,134068,1,5,1
5008,2038-04-03,3,kg,149872,1,5,1
5009,2038-04-04,22,liter,10418,1,3,1
5010,2038-04-05,35,liter,8259,1,3,1
5011,2038-04-06,40,kg,124911,1,5,1
5012,2038-04-07,30,liter,11365,1,3,1
5013,2038-04-08,46,liter,8201,1,3,1
5014,2038-04-09,10,kg,148680,1,5,1
5015,2038-04-10,16,kg,141714,1,5,1
5016,2038-04-11,8,liter,9835,1,3,1
5017,2038-04-12,5,liter,9246,1,3,1
5018,2038-04-13,50,liter,8749,1,3,1
5019,2038-04-14,46,kg,124631,1,5,1
5020,2038-04-15,16,liter,8766,1,3,1
5021,2038-04-16,12,kg,127532,1,5,1
5022,2038-04-17,39,kg,123036,1,5,1
5023,2038-04-18,3,kg,106169,1,5,1
5024,2038-04-19,29,liter,11476,1,3,1
5025,2038-04-20,50,liter,9225,1,3,1
5026,2038-04-21,41,liter,11388,1,3,1
5027,2038-04-22,36,liter,8604,1,3,1
5028,2038-04-23,31,kg,100909,1,5,1
5029,2038-04-24,13,liter,11988,1,3,1
5030,2038-04-25,24,liter,11684,1,3,1
5031,2038-04-26,26,liter,10135,1,3,1
5032,2038-04-27,21,liter,11528,1,3,1
5033,2038-04-28,48,kg,135967,1,5,1
5034,2038-04-29,39,kg,149708,1,5,1
5035,2038-04-30,1,kg,133723,1,5,1
5036,2038-05-01,28,kg,113188,1,5,1
5037,2038-05-02,23,kg,149580,1,5,1
5038,2038-05-03,48,kg,140087,1,5,1
5039,2038-05-04,47,liter,8360,1,3,1
5040,2038-05-05,12,kg,141911,1,5,1
5041,2038-05-06,12,liter,9401,1,3,1
5042,2038-05-07,13,liter,10668,1,3,1
5043,2038-05-08,24,liter,10906,1,3,1
5044,2038-05-09,36,kg,118629,1,5,1
5045,2038-05-10,15,kg,132154,1,5,1
5046,2038-05-11,26,liter,9947,1,3,1
5047,2038-05-12,42,kg,135006,1,5,1
5048,2038-05-13,35,kg,126689,1,5,1
5049,2038-05-14,27,liter,10462,1,3,1
5050,2038-05-15,31,liter,11757,1,3,1
5051,2038-05-16,8,kg,137574,1,5,1
5052,2038-05-17,11,kg,118665,1,5,1
5053,2038-05-18,43,kg,117652,1,5,1
5054,2038-05-19,40,kg,111452,1,5,1
5055,2038-05-20,22,liter,8011,1,3,1
5056,2038-05-21,4,liter,9773,1,3,1
5057,2038-05-22,25,liter,9696,1,3,1
5058,2038-05-23,28,kg,137622,1,5,1
5059,2038-05-24,34,liter,10130,1,3,1
5060,2038-05-25,42,kg,123698,1,5,1
5061,2038-05-26,26,kg,106993,1,5,1
5062,2038-05-27,47,kg,140495,1,5,1
5063,2038-05-28,18,kg,129413,1,5,1
5064,2038-05-29,28,liter,10647,1,3,1
5065,2038-05-30,20,liter,10252,1,3,1
5066,2038-05-31,21,liter,8739,1,3,1
5067,2038-06-01,10,kg,104326,1,5,1
5068,2038-06-02,7,kg,115943,1,5,1
5069,2038-06-03,22,kg,127000,1,5,1
5070,2038-06-04,35,kg,111250,1,5,1
5071,2038-06-05,22,kg,129739,1,5,1
5072,2038-06-06,18,liter,10160,1,3,1
5073,2038-06-07,30,liter,8888,1,3,1
5074,2038-06-08,5,kg,129213,1,5,1
5075,2038-06-09,44,liter,8407,1,3,1
5076,2038-06-10,6,liter,11977,1,3,1
5077,2038-06-11,49,kg,135501,1,5,1
5078,2038-06-12,50,liter,9857,1,3,1
5079,2038-06-13,33,liter,8068,1,3,1
5080,2038-06-14,10,liter,11788,1,3,1
5081,2038-06-15,42,liter,11489,1,3,1
5082,2038-06-16,23,kg,113664,1,5,1
5083,2038-06-17,20,liter,11688,1,3,1
5084,2038-06-18,45,liter,8191,1,3,1
5085,2038-06-19,16,liter,8886,1,3,1
5086,2038-06-20,47,liter,8152,1,3,1
5087,2038-06-21,33,kg,125174,1,5,1
5088,2038-06-22,19,kg,109240,1,5,1
5089,2038-06-23,15,kg,142171,1,5,1
5090,2038-06-24,35,kg,107033,1,5,1
5091,2038-06-25,8,liter,8143,1,3,1
5092,2038-06-26,33,liter,11257,1,3,1
5093,2038-06-27,38,kg,132525,1,5,1
5094,2038-06-28,28,kg,109474,1,5,1
5095,2038-06-29,28,kg,145785,1,5,1
5096,2038-06-30,27,kg,119802,1,5,1
5097,2038-07-01,12,liter,8219,1,3,1
5098,2038-07-02,32,kg,134681,1,5,1
5099,2038-07-03,31,liter,9012,1,3,1
5100,2038-07-04,8,liter,8354,1,3,1
5101,2038-07-05,43,kg,108171,1,5,1
5102,2038-07-06,33,liter,8051,1,3,1
5103,2038-07-07,3,liter,11699,1,3,1
5104,2038-07-08,37,kg,122669,1,5,1
5105,2038-07-09,43,kg,114748,1,5,1
5106,2038-07-10,45,kg,122190,1,5,1
5107,2038-07-11,37,kg,136029,1,5,1
5108,2038-07-12,39,liter,10098,1,3,1
5109,2038-07-13,27,kg,111451,1,5,1
5110,2038-07-14,44,kg,116038,1,5,1
5111,2038-07-15,23,liter,11108,1,3,1
5112,2038-07-16,33,kg,137115,1,5,1
5113,2038-07-17,33,kg,119918,1,5,1
5114,2038-07-18,31,kg,126235,1,5,1
5115,2038-07-19,49,liter,11726,1,3,1
5116,2038-07-20,50,liter,8624,1,3,1
5117,2038-07-21,20,liter,10993,1,3,1
5118,2038-07-22,5,liter,8104,1,3,1
5119,2038-07-23,4,liter,10000,1,3,1
5120,2038-07-24,45,kg,101837,1,5,1
5121,2038-07-25,49,kg,139384,1,5,1
5122,2038-07-26,45,liter,11131,1,3,1
5123,2038-07-27,49,kg,120038,1,5,1
5124,2038-07-28,1,kg,137117,1,5,1
5125,2038-07-29,26,liter,11196,1,3,1
5126,2038-07-30,14,kg,103186,1,5,1
5127,2038-07-31,17,liter,11501,1,3,1
5128,2038-08-01,41,liter,10473,1,3,1
5129,2038-08-02,36,kg,118533,1,5,1
5130,2038-08-03,32,liter,10871,1,3,1
5131,2038-08-04,21,kg,112093,1,5,1
5132,2038-08-05,24,liter,8393,1,3,1
5133,2038-08-06,47,kg,117340,1,5,1
5134,2038-08-07,44,kg,116905,1,5,1
5135,2038-08-08,10,liter,10597,1,3,1
5136,2038-08-09,36,liter,11418,1,3,1
5137,2038-08-10,37,liter,8510,1,3,1
5138,2038-08-11,19,kg,138020,1,5,1
5139,2038-08-12,21,kg,143784,1,5,1
5140,2038-08-13,50,liter,8983,1,3,1
5141,2038-08-14,17,liter,10464,1,3,1
5142,2038-08-15,11,liter,8850,1,3,1
5143,2038-08-16,31,liter,9861,1,3,1
5144,2038-08-17,17,kg,138350,1,5,1
5145,2038-08-18,49,kg,102697,1,5,1
5146,2038-08-19,36,kg,124437,1,5,1
5147,2038-08-20,48,liter,10869,1,3,1
5148,2038-08-21,32,kg,100915,1,5,1
5149,2038-08-22,34,kg,117350,1,5,1
5150,2038-08-23,40,kg,118086,1,5,1
5151,2038-08-24,34,kg,114606,1,5,1
5152,2038-08-25,5,kg,118884,1,5,1
5153,2038-08-26,36,kg,149612,1,5,1
5154,2038-08-27,8,kg,115159,1,5,1
5155,2038-08-28,29,kg,141947,1,5,1
5156,2038-08-29,47,liter,9461,1,3,1
5157,2038-08-30,25,kg,109879,1,5,1
5158,2038-08-31,39,kg,108085,1,5,1
5159,2038-09-01,29,liter,10117,1,3,1
5160,2038-09-02,48,kg,145788,1,5,1
5161,2038-09-03,19,liter,10395,1,3,1
5162,2038-09-04,37,kg,147231,1,5,1
5163,2038-09-05,27,liter,10965,1,3,1
5164,2038-09-06,18,kg,131452,1,5,1
5165,2038-09-07,28,liter,9164,1,3,1
5166,2038-09-08,24,liter,9049,1,3,1
5167,2038-09-09,19,liter,10668,1,3,1
5168,2038-09-10,15,liter,8061,1,3,1
5169,2038-09-11,35,kg,148723,1,5,1
5170,2038-09-12,22,liter,8468,1,3,1
5171,2038-09-13,28,kg,119500,1,5,1
5172,2038-09-14,37,kg,122920,1,5,1
5173,2038-09-15,29,liter,9958,1,3,1
5174,2038-09-16,22,liter,8377,1,3,1
5175,2038-09-17,21,kg,131415,1,5,1
5176,2038-09-18,23,kg,149312,1,5,1
5177,2038-09-19,18,kg,142563,1,5,1
5178,2038-09-20,24,liter,10275,1,3,1
5179,2038-09-21,10,liter,9503,1,3,1
5180,2038-09-22,42,liter,11498,1,3,1
5181,2038-09-23,1,liter,10578,1,3,1
5182,2038-09-24,44,kg,127236,1,5,1
5183,2038-09-25,12,liter,11296,1,3,1
5184,2038-09-26,33,kg,141725,1,5,1
5185,2038-09-27,47,kg,114062,1,5,1
5186,2038-09-28,46,liter,8217,1,3,1
5187,2038-09-29,19,kg,102891,1,5,1
5188,2038-09-30,38,liter,9475,1,3,1
5189,2038-10-01,1,kg,108053,1,5,1
5190,2038-10-02,8,liter,10169,1,3,1
5191,2038-10-03,39,kg,120763,1,5,1
5192,2038-10-04,33,liter,8932,1,3,1
5193,2038-10-05,44,liter,11017,1,3,1
5194,2038-10-06,6,kg,100750,1,5,1
5195,2038-10-07,29,kg,146164,1,5,1
5196,2038-10-08,13,kg,119291,1,5,1
5197,2038-10-09,38,liter,10347,1,3,1
5198,2038-10-10,21,kg,113870,1,5,1
5199,2038-10-11,11,kg,136402,1,5,1
5200,2038-10-12,42,liter,8229,1,3,1
5201,2038-10-13,1,liter,11284,1,3,1
5202,2038-10-14,12,kg,102990,1,5,1
5203,2038-10-15,47,liter,8625,1,3,1
5204,2038-10-16,47,liter,9367,1,3,1
5205,2038-10-17,45,liter,8972,1,3,1
5206,2038-10-18,13,liter,8870,1,3,1
5207,2038-10-19,25,liter,8960,1,3,1
5208,2038-10-20,27,kg,121900,1,5,1
5209,2038-10-21,10,liter,8560,1,3,1
5210,2038-10-22,50,liter,10321,1,3,1
5211,2038-10-23,16,kg,125382,1,5,1
5212,2038-10-24,32,kg,149189,1,5,1
5213,2038-10-25,18,kg,115070,1,5,1
5214,2038-10-26,49,liter,10361,1,3,1
5215,2038-10-27,30,liter,10710,1,3,1
5216,2038-10-28,15,liter,9069,1,3,1
5217,2038-10-29,4,kg,138612,1,5,1
5218,2038-10-30,23,liter,8190,1,3,1
5219,2038-10-31,45,liter,11161,1,3,1
5220,2038-11-01,26,liter,8314,1,3,1
5221,2038-11-02,44,liter,9542,1,3,1
5222,2038-11-03,4,liter,8192,1,3,1
5223,2038-11-04,44,liter,8350,1,3,1
5224,2038-11-05,12,liter,11416,1,3,1
5225,2038-11-06,30,kg,124605,1,5,1
5226,2038-11-07,10,liter,12000,1,3,1
5227,2038-11-08,48,kg,141984,1,5,1
5228,2038-11-09,48,liter,9816,1,3,1
5229,2038-11-10,11,liter,9505,1,3,1
5230,2038-11-11,9,liter,10308,1,3,1
5231,2038-11-12,16,liter,8426,1,3,1
5232,2038-11-13,11,liter,8085,1,3,1
5233,2038-11-14,47,kg,121446,1,5,1
5234,2038-11-15,50,liter,9388,1,3,1
5235,2038-11-16,27,liter,10482,1,3,1
5236,2038-11-17,19,kg,118335,1,5,1
5237,2038-11-18,4,kg,135456,1,5,1
5238,2038-11-19,41,liter,8112,1,3,1
5239,2038-11-20,31,liter,11605,1,3,1
5240,2038-11-21,18,liter,10901,1,3,1
5241,2038-11-22,28,liter,10588,1,3,1
5242,2038-11-23,21,liter,10866,1,3,1
5243,2038-11-24,33,kg,137086,1,5,1
5244,2038-11-25,6,liter,11108,1,3,1
5245,2038-11-26,27,liter,11570,1,3,1
5246,2038-11-27,21,liter,9014,1,3,1
5247,2038-11-28,14,kg,121425,1,5,1
5248,2038-11-29,13,liter,8742,1,3,1
5249,2038-11-30,10,liter,10897,1,3,1
5250,2038-12-01,7,kg,118380,1,5,1
5251,2038-12-02,36,kg,109441,1,5,1
5252,2038-12-03,33,liter,10673,1,3,1
5253,2038-12-04,50,kg,100942,1,5,1
5254,2038-12-05,41,kg,136182,1,5,1
5255,2038-12-06,6,liter,8668,1,3,1
5256,2038-12-07,10,kg,141048,1,5,1
5257,2038-12-08,35,kg,129637,1,5,1
5258,2038-12-09,5,liter,9173,1,3,1
5259,2038-12-10,2,liter,8933,1,3,1
5260,2038-12-11,25,liter,11956,1,3,1
5261,2038-12-12,35,liter,10774,1,3,1
5262,2038-12-13,12,kg,134773,1,5,1
5263,2038-12-14,1,liter,8449,1,3,1
5264,2038-12-15,36,kg,117411,1,5,1
5265,2038-12-16,35,kg,106396,1,5,1
5266,2038-12-17,22,kg,113395,1,5,1
5267,2038-12-18,10,kg,133541,1,5,1
5268,2038-12-19,44,liter,11167,1,3,1
5269,2038-12-20,9,liter,9598,1,3,1
5270,2038-12-21,22,liter,10323,1,3,1
5271,2038-12-22,35,kg,103244,1,5,1
5272,2038-12-23,37,kg,108121,1,5,1
5273,2038-12-24,2,kg,109221,1,5,1
5274,2038-12-25,17,liter,8074,1,3,1
5275,2038-12-26,29,liter,9667,1,3,1
5276,2038-12-27,50,kg,107516,1,5,1
5277,2038-12-28,9,liter,11935,1,3,1
5278,2038-12-29,1,kg,148739,1,5,1
5279,2038-12-30,2,kg,139099,1,5,1
5280,2038-12-31,5,liter,8004,1,3,1
5281,2039-01-01,5,liter,8984,1,3,1
5282,2039-01-02,4,kg,143870,1,5,1
5283,2039-01-03,18,kg,107065,1,5,1
5284,2039-01-04,49,liter,10670,1,3,1
5285,2039-01-05,3,liter,11892,1,3,1
5286,2039-01-06,38,kg,122485,1,5,1
5287,2039-01-07,15,liter,11699,1,3,1
5288,2039-01-08,7,kg,144240,1,5,1
5289,2039-01-09,22,liter,9469,1,3,1
5290,2039-01-10,38,liter,9942,1,3,1
5291,2039-01-11,10,kg,123324,1,5,1
5292,2039-01-12,17,kg,100819,1,5,1
5293,2039-01-13,3,liter,9883,1,3,1
5294,2039-01-14,22,liter,10258,1,3,1
5295,2039-01-15,11,liter,11478,1,3,1
5296,2039-01-16,28,kg,132987,1,5,1
5297,2039-01-17,46,kg,139353,1,5,1
5298,2039-01-18,30,kg,118580,1,5,1
5299,2039-01-19,30,liter,11922,1,3,1
5300,2039-01-20,46,kg,121062,1,5,1
5301,2039-01-21,3,liter,10810,1,3,1
5302,2039-01-22,24,kg,121069,1,5,1
5303,2039-01-23,47,kg,126250,1,5,1
5304,2039-01-24,28,liter,11208,1,3,1
5305,2039-01-25,22,liter,8317,1,3,1
5306,2039-01-26,16,kg,109306,1,5,1
5307,2039-01-27,36,kg,148754,1,5,1
5308,2039-01-28,29,liter,10389,1,3,1
5309,2039-01-29,8,liter,10204,1,3,1
5310,2039-01-30,41,liter,9797,1,3,1
5311,2039-01-31,12,liter,8302,1,3,1
5312,2039-02-01,39,liter,10314,1,3,1
5313,2039-02-02,19,liter,10270,1,3,1
5314,2039-02-03,41,kg,121412,1,5,1
5315,2039-02-04,1,kg,104511,1,5,1
5316,2039-02-05,25,liter,10248,1,3,1
5317,2039-02-06,14,kg,112393,1,5,1
5318,2039-02-07,3,liter,9358,1,3,1
5319,2039-02-08,4,kg,131267,1,5,1
5320,2039-02-09,34,liter,10012,1,3,1
5321,2039-02-10,6,liter,10997,1,3,1
5322,2039-02-11,1,liter,8212,1,3,1
5323,2039-02-12,15,kg,135508,1,5,1
5324,2039-02-13,12,kg,129523,1,5,1
5325,2039-02-14,18,liter,9358,1,3,1
5326,2039-02-15,9,liter,8427,1,3,1
5327,2039-02-16,29,liter,11614,1,3,1
5328,2039-02-17,38,liter,8705,1,3,1
5329,2039-02-18,6,liter,9696,1,3,1
5330,2039-02-19,9,kg,131102,1,5,1
5331,2039-02-20,43,kg,116816,1,5,1
5332,2039-02-21,31,kg,128010,1,5,1
5333,2039-02-22,35,liter,9133,1,3,1
5334,2039-02-23,18,kg,123709,1,5,1
5335,2039-02-24,37,liter,11866,1,3,1
5336,2039-02-25,37,liter,10951,1,3,1
5337,2039-02-26,41,liter,11610,1,3,1
5338,2039-02-27,48,liter,8178,1,3,1
5339,2039-02-28,36,liter,8725,1,3,1
5340,2039-03-01,29,liter,9398,1,3,1
5341,2039-03-02,32,kg,111994,1,5,1
5342,2039-03-03,2,liter,8347,1,3,1
5343,2039-03-04,43,kg,111123,1,5,1
5344,2039-03-05,6,liter,11214,1,3,1
5345,2039-03-06,18,liter,9311,1,3,1
5346,2039-03-07,12,liter,10587,1,3,1
5347,2039-03-08,50,liter,11507,1,3,1
5348,2039-03-09,14,kg,102173,1,5,1
5349,2039-03-10,32,liter,11034,1,3,1
5350,2039-03-11,31,kg,147740,1,5,1
5351,2039-03-12,21,kg,113111,1,5,1
5352,2039-03-13,18,liter,8593,1,3,1
5353,2039-03-14,19,kg,129733,1,5,1
5354,2039-03-15,2,liter,9565,1,3,1
5355,2039-03-16,50,liter,11823,1,3,1
5356,2039-03-17,15,liter,9062,1,3,1
5357,2039-03-18,45,kg,116583,1,5,1
5358,2039-03-19,18,liter,11704,1,3,1
5359,2039-03-20,50,liter,8426,1,3,1
5360,2039-03-21,20,kg,114116,1,5,1
5361,2039-03-22,23,kg,133819,1,5,1
5362,2039-03-23,1,liter,11746,1,3,1
5363,2039-03-24,41,kg,116569,1,5,1
5364,2039-03-25,13,kg,108926,1,5,1
5365,2039-03-26,46,kg,134229,1,5,1
5366,2039-03-27,40,liter,9833,1,3,1
5367,2039-03-28,23,kg,124261,1,5,1
5368,2039-03-29,24,kg,111408,1,5,1
5369,2039-03-30,11,kg,112351,1,5,1
5370,2039-03-31,50,liter,11255,1,3,1
5371,2039-04-01,35,kg,125250,1,5,1
5372,2039-04-02,34,liter,11530,1,3,1
5373,2039-04-03,26,kg,138221,1,5,1
5374,2039-04-04,40,liter,9214,1,3,1
5375,2039-04-05,21,kg,115825,1,5,1
5376,2039-04-06,5,kg,105826,1,5,1
5377,2039-04-07,35,kg,106668,1,5,1
5378,2039-04-08,46,liter,8962,1,3,1
5379,2039-04-09,17,liter,8507,1,3,1
5380,2039-04-10,50,liter,10599,1,3,1
5381,2039-04-11,43,liter,9925,1,3,1
5382,2039-04-12,23,liter,11500,1,3,1
5383,2039-04-13,26,liter,8397,1,3,1
5384,2039-04-14,42,liter,10463,1,3,1
5385,2039-04-15,3,kg,133366,1,5,1
5386,2039-04-16,11,kg,109867,1,5,1
5387,2039-04-17,48,kg,139029,1,5,1
5388,2039-04-18,49,liter,9561,1,3,1
5389,2039-04-19,29,liter,10404,1,3,1
5390,2039-04-20,1,kg,113764,1,5,1
5391,2039-04-21,13,kg,132237,1,5,1
5392,2039-04-22,12,kg,113796,1,5,1
5393,2039-04-23,34,liter,10445,1,3,1
5394,2039-04-24,32,liter,8741,1,3,1
5395,2039-04-25,37,kg,140025,1,5,1
5396,2039-04-26,40,kg,124688,1,5,1
5397,2039-04-27,32,liter,9135,1,3,1
5398,2039-04-28,48,kg,133135,1,5,1
5399,2039-04-29,4,kg,119369,1,5,1
5400,2039-04-30,9,kg,138373,1,5,1
5401,2039-05-01,50,kg,138961,1,5,1
5402,2039-05-02,17,kg,114118,1,5,1
5403,2039-05-03,15,kg,133898,1,5,1
5404,2039-05-04,10,liter,9612,1,3,1
5405,2039-05-05,37,liter,9913,1,3,1
5406,2039-05-06,46,liter,9797,1,3,1
5407,2039-05-07,8,kg,100969,1,5,1
5408,2039-05-08,32,kg,140609,1,5,1
5409,2039-05-09,24,liter,9178,1,3,1
5410,2039-05-10,27,liter,9157,1,3,1
5411,2039-05-11,47,liter,8692,1,3,1
5412,2039-05-12,28,liter,8639,1,3,1
5413,2039-05-13,45,kg,119648,1,5,1
5414,2039-05-14,38,liter,10216,1,3,1
5415,2039-05-15,30,liter,8965,1,3,1
5416,2039-05-16,18,liter,8022,1,3,1
5417,2039-05-17,39,liter,9507,1,3,1
5418,2039-05-18,31,liter,10161,1,3,1
5419,2039-05-19,31,kg,134425,1,5,1
5420,2039-05-20,25,liter,9209,1,3,1
5421,2039-05-21,29,liter,8688,1,3,1
5422,2039-05-22,9,kg,116504,1,5,1
5423,2039-05-23,18,kg,148917,1,5,1
5424,2039-05-24,25,kg,113823,1,5,1
5425,2039-05-25,32,liter,11702,1,3,1
5426,2039-05-26,42,liter,8652,1,3,1
5427,2039-05-27,23,kg,142089,1,5,1
5428,2039-05-28,46,liter,8625,1,3,1
5429,2039-05-29,24,kg,126506,1,5,1
5430,2039-05-30,48,kg,145239,1,5,1
5431,2039-05-31,3,liter,10072,1,3,1
5432,2039-06-01,2,kg,139563,1,5,1
5433,2039-06-02,19,kg,100097,1,5,1
5434,2039-06-03,18,liter,10259,1,3,1
5435,2039-06-04,41,liter,8945,1,3,1
5436,2039-06-05,39,kg,110099,1,5,1
5437,2039-06-06,9,kg,120560,1,5,1
5438,2039-06-07,34,kg,124834,1,5,1
5439,2039-06-08,9,liter,8051,1,3,1
5440,2039-06-09,46,kg,127529,1,5,1
5441,2039-06-10,17,liter,11719,1,3,1
5442,2039-06-11,30,kg,149068,1,5,1
5443,2039-06-12,7,kg,134797,1,5,1
5444,2039-06-13,34,liter,11174,1,3,1
5445,2039-06-14,41,liter,9615,1,3,1
5446,2039-06-15,30,liter,8362,1,3,1
5447,2039-06-16,12,liter,10451,1,3,1
5448,2039-06-17,13,liter,9904,1,3,1
5449,2039-06-18,39,kg,117721,1,5,1
5450,2039-06-19,4,liter,11172,1,3,1
5451,2039-06-20,37,kg,148711,1,5,1
5452,2039-06-21,4,kg,123866,1,5,1
5453,2039-06-22,50,kg,138980,1,5,1
5454,2039-06-23,36,liter,8632,1,3,1
5455,2039-06-24,22,kg,127746,1,5,1
5456,2039-06-25,49,liter,9862,1,3,1
5457,2039-06-26,26,liter,11411,1,3,1
5458,2039-06-27,34,kg,109573,1,5,1
5459,2039-06-28,22,kg,125315,1,5,1
5460,2039-06-29,33,liter,10764,1,3,1
5461,2039-06-30,20,liter,11820,1,3,1
5462,2039-07-01,27,liter,10863,1,3,1
5463,2039-07-02,45,liter,11886,1,3,1
5464,2039-07-03,40,liter,8341,1,3,1
5465,2039-07-04,26,kg,105968,1,5,1
5466,2039-07-05,6,liter,11800,1,3,1
5467,2039-07-06,26,kg,133342,1,5,1
5468,2039-07-07,33,liter,9329,1,3,1
5469,2039-07-08,16,kg,135141,1,5,1
5470,2039-07-09,28,kg,138787,1,5,1
5471,2039-07-10,18,kg,133652,1,5,1
5472,2039-07-11,32,liter,8015,1,3,1
5473,2039-07-12,33,kg,112815,1,5,1
5474,2039-07-13,2,liter,10288,1,3,1
