id,tgl_produksi,jumlah,satuan,sumber_pasokan,id_unit_ternak,id_jenis_produk
5744,2040-04-08,26,kg,Pengepul,1,5
5745,2040-04-09,20,ekor,Peternakan Lain,1,5
5746,2040-04-10,27,kg,Peternakan Lain,1,5
5747,2040-04-11,13,kg,Peternakan Lain,1,5
5748,2040-04-12,34,kg,Peternakan Sendiri,1,5
5749,2040-04-13,24,ekor,Pengepul,1,5
5750,2040-04-14,25,ekor,Peternakan Lain,1,5
5751,2040-04-15,44,kg,Pengepul,1,5
5752,2040-04-16,12,ekor,Peternakan Lain,1,5
5753,2040-04-17,35,kg,Peternakan Lain,1,5
5754,2040-04-18,11,ekor,Peternakan Lain,1,5
5755,2040-04-19,30,kg,Peternakan Sendiri,1,5
5756,2040-04-20,34,ekor,Peternakan Lain,1,5
5757,2040-04-21,16,ekor,Pengepul,1,5
5758,2040-04-22,24,kg,Pengepul,1,5
5759,2040-04-23,4,kg,Pengepul,1,5
5760,2040-04-24,25,ekor,Peternakan Lain,1,5
5761,2040-04-25,3,ekor,Pengepul,1,5
5762,2040-04-26,7,kg,Peternakan Sendiri,1,5
5763,2040-04-27,23,kg,Peternakan Lain,1,5
5764,2040-04-28,14,kg,Peternakan Lain,1,5
5765,2040-04-29,50,ekor,Peternakan Lain,1,5
5766,2040-04-30,40,ekor,Peternakan Sendiri,1,5
5767,2040-05-01,46,kg,Peternakan Sendiri,1,5
5768,2040-05-02,47,kg,Peternakan Lain,1,5
5769,2040-05-03,48,kg,Peternakan Sendiri,1,5
5770,2040-05-04,49,ekor,Peternakan Lain,1,5
5771,2040-05-05,31,kg,Peternakan Lain,1,5
5772,2040-05-06,20,ekor,Pengepul,1,5
5773,2040-05-07,48,ekor,Peternakan Sendiri,1,5
5774,2040-05-08,23,kg,Pengepul,1,5
5775,2040-05-09,18,kg,Pengepul,1,5
5776,2040-05-10,47,ekor,Peternakan Lain,1,5
5777,2040-05-11,33,ekor,Peternakan Lain,1,5
5778,2040-05-12,13,kg,Peternakan Lain,1,5
5779,2040-05-13,10,ekor,Peternakan Lain,1,5
5780,2040-05-14,26,ekor,Peternakan Sendiri,1,5
5781,2040-05-15,38,kg,Pengepul,1,5
5782,2040-05-16,7,ekor,Peternakan Sendiri,1,5
5783,2040-05-17,11,kg,Peternakan Sendiri,1,5
5784,2040-05-18,19,kg,Pengepul,1,5
5785,2040-05-19,16,ekor,Peternakan Sendiri,1,5
5786,2040-05-20,5,kg,Peternakan Lain,1,5
5787,2040-05-21,38,kg,Pengepul,1,5
5788,2040-05-22,39,ekor,Peternakan Sendiri,1,5
5789,2040-05-23,2,ekor,Peternakan Lain,1,5
5790,2040-05-24,17,ekor,Pengepul,1,5
5791,2040-05-25,3,ekor,Peternakan Lain,1,5
5792,2040-05-26,1,ekor,Peternakan Lain,1,5
5793,2040-05-27,43,ekor,Pengepul,1,5
5794,2040-05-28,9,ekor,Pengepul,1,5
5795,2040-05-29,3,ekor,Peternakan Sendiri,1,5
5796,2040-05-30,30,ekor,Peternakan Lain,1,5
5797,2040-05-31,40,ekor,Pengepul,1,5
5798,2040-06-01,30,kg,Pengepul,1,5
5799,2040-06-02,20,ekor,Peternakan Sendiri,1,5
5800,2040-06-03,47,kg,Peternakan Lain,1,5
5801,2040-06-04,45,ekor,Pengepul,1,5
5802,2040-06-05,33,kg,Peternakan Lain,1,5
5803,2040-06-06,1,kg,Peternakan Lain,1,5
5804,2040-06-07,12,ekor,Pengepul,1,5
5805,2040-06-08,43,ekor,Peternakan Sendiri,1,5
5806,2040-06-09,47,ekor,Peternakan Lain,1,5
5807,2040-06-10,11,ekor,Pengepul,1,5
5808,2040-06-11,4,kg,Peternakan Lain,1,5
5809,2040-06-12,9,kg,Peternakan Sendiri,1,5
5810,2040-06-13,26,ekor,Pengepul,1,5
5811,2040-06-14,42,kg,Peternakan Lain,1,5
5812,2040-06-15,22,ekor,Peternakan Lain,1,5
5813,2040-06-16,21,kg,Peternakan Lain,1,5
5814,2040-06-17,11,ekor,Peternakan Lain,1,5
5815,2040-06-18,30,kg,Pengepul,1,5
5816,2040-06-19,40,kg,Peternakan Lain,1,5
5817,2040-06-20,19,ekor,Peternakan Lain,1,5
5818,2040-06-21,11,kg,Peternakan Lain,1,5
5819,2040-06-22,16,ekor,Peternakan Sendiri,1,5
5820,2040-06-23,7,kg,Pengepul,1,5
5821,2040-06-24,30,kg,Peternakan Lain,1,5
5822,2040-06-25,3,kg,Peternakan Sendiri,1,5
5823,2040-06-26,28,kg,Pengepul,1,5
5824,2040-06-27,10,ekor,Peternakan Sendiri,1,5
5825,2040-06-28,39,kg,Pengepul,1,5
5826,2040-06-29,19,kg,Peternakan Lain,1,5
5827,2040-06-30,10,ekor,Peternakan Lain,1,5
5828,2040-07-01,35,ekor,Peternakan Sendiri,1,5
5829,2040-07-02,35,ekor,Peternakan Lain,1,5
5830,2040-07-03,31,kg,Pengepul,1,5
5831,2040-07-04,17,kg,Peternakan Lain,1,5
5832,2040-07-05,9,ekor,Peternakan Sendiri,1,5
5833,2040-07-06,33,kg,Peternakan Lain,1,5
5834,2040-07-07,22,kg,Peternakan Lain,1,5
5835,2040-07-08,37,ekor,Peternakan Sendiri,1,5
5836,2040-07-09,24,kg,Peternakan Sendiri,1,5
5837,2040-07-10,37,ekor,Peternakan Lain,1,5
5838,2040-07-11,8,kg,Peternakan Lain,1,5
5839,2040-07-12,11,kg,Peternakan Sendiri,1,5
5840,2040-07-13,8,ekor,Pengepul,1,5
5841,2040-07-14,45,ekor,Pengepul,1,5
5842,2040-07-15,10,ekor,Peternakan Lain,1,5
5843,2040-07-16,16,ekor,Pengepul,1,5
5844,2040-07-17,5,ekor,Peternakan Sendiri,1,5
5845,2040-07-18,26,ekor,Pengepul,1,5
5846,2040-07-19,18,kg,Pengepul,1,5
5847,2040-07-20,10,ekor,Peternakan Sendiri,1,5
5848,2040-07-21,39,kg,Pengepul,1,5
5849,2040-07-22,22,kg,Pengepul,1,5
5850,2040-07-23,28,ekor,Pengepul,1,5
5851,2040-07-24,25,kg,Peternakan Lain,1,5
5852,2040-07-25,40,kg,Peternakan Sendiri,1,5
5853,2040-07-26,4,kg,Peternakan Lain,1,5
5854,2040-07-27,31,kg,Pengepul,1,5
5855,2040-07-28,4,kg,Peternakan Lain,1,5
5856,2040-07-29,11,ekor,Peternakan Lain,1,5
5857,2040-07-30,8,kg,Pengepul,1,5
5858,2040-07-31,6,kg,Pengepul,1,5
5859,2040-08-01,14,kg,Pengepul,1,5
5860,2040-08-02,12,kg,Peternakan Sendiri,1,5
5861,2040-08-03,10,kg,Peternakan Lain,1,5
5862,2040-08-04,45,ekor,Peternakan Lain,1,5
5863,2040-08-05,9,kg,Pengepul,1,5
5864,2040-08-06,42,ekor,Peternakan Sendiri,1,5
5865,2040-08-07,39,kg,Peternakan Sendiri,1,5
5866,2040-08-08,29,kg,Pengepul,1,5
5867,2040-08-09,10,kg,Peternakan Sendiri,1,5
5868,2040-08-10,12,kg,Peternakan Sendiri,1,5
5869,2040-08-11,40,kg,Peternakan Sendiri,1,5
5870,2040-08-12,1,kg,Pengepul,1,5
5871,2040-08-13,12,ekor,Peternakan Lain,1,5
5872,2040-08-14,18,ekor,Peternakan Lain,1,5
5873,2040-08-15,8,ekor,Peternakan Sendiri,1,5
5874,2040-08-16,5,ekor,Pengepul,1,5
5875,2040-08-17,46,ekor,Peternakan Lain,1,5
5876,2040-08-18,13,ekor,Peternakan Sendiri,1,5
5877,2040-08-19,17,kg,Peternakan Lain,1,5
5878,2040-08-20,32,ekor,Peternakan Lain,1,5
5879,2040-08-21,45,kg,Peternakan Sendiri,1,5
5880,2040-08-22,8,ekor,Peternakan Sendiri,1,5
5881,2040-08-23,18,ekor,Peternakan Sendiri,1,5
5882,2040-08-24,42,kg,Peternakan Sendiri,1,5
5883,2040-08-25,26,kg,Peternakan Sendiri,1,5
5884,2040-08-26,37,kg,Peternakan Sendiri,1,5
5885,2040-08-27,5,ekor,Peternakan Lain,1,5
5886,2040-08-28,34,kg,Peternakan Sendiri,1,5
5887,2040-08-29,3,kg,Peternakan Lain,1,5
5888,2040-08-30,11,ekor,Peternakan Lain,1,5
5889,2040-08-31,2,kg,Peternakan Lain,1,5
5890,2040-09-01,5,kg,Pengepul,1,5
5891,2040-09-02,41,kg,Peternakan Lain,1,5
5892,2040-09-03,18,kg,Peternakan Sendiri,1,5
5893,2040-09-04,19,ekor,Peternakan Lain,1,5
5894,2040-09-05,27,ekor,Peternakan Lain,1,5
5895,2040-09-06,37,kg,Pengepul,1,5
5896,2040-09-07,33,ekor,Peternakan Sendiri,1,5
5897,2040-09-08,20,ekor,Pengepul,1,5
5898,2040-09-09,45,ekor,Peternakan Lain,1,5
5899,2040-09-10,26,ekor,Peternakan Lain,1,5
5900,2040-09-11,14,ekor,Pengepul,1,5
5901,2040-09-12,21,kg,Peternakan Sendiri,1,5
5902,2040-09-13,8,ekor,Peternakan Lain,1,5
5903,2040-09-14,17,ekor,Peternakan Lain,1,5
5904,2040-09-15,22,ekor,Peternakan Lain,1,5
5905,2040-09-16,39,kg,Peternakan Lain,1,5
5906,2040-09-17,38,ekor,Peternakan Sendiri,1,5
5907,2040-09-18,17,ekor,Peternakan Sendiri,1,5
5908,2040-09-19,25,ekor,Peternakan Lain,1,5
5909,2040-09-20,8,kg,Pengepul,1,5
5910,2040-09-21,6,ekor,Peternakan Lain,1,5
5911,2040-09-22,38,kg,Peternakan Sendiri,1,5
5912,2040-09-23,3,kg,Peternakan Lain,1,5
5913,2040-09-24,15,kg,Peternakan Lain,1,5
5914,2040-09-25,41,kg,Peternakan Lain,1,5
5915,2040-09-26,15,ekor,Peternakan Lain,1,5
5916,2040-09-27,1,kg,Peternakan Sendiri,1,5
5917,2040-09-28,18,kg,Peternakan Lain,1,5
5918,2040-09-29,25,ekor,Peternakan Lain,1,5
5919,2040-09-30,42,kg,Peternakan Sendiri,1,5
5920,2040-10-01,39,kg,Pengepul,1,5
5921,2040-10-02,19,ekor,Peternakan Lain,1,5
5922,2040-10-03,46,ekor,Peternakan Lain,1,5
5923,2040-10-04,35,kg,Pengepul,1,5
5924,2040-10-05,39,ekor,Peternakan Sendiri,1,5
5925,2040-10-06,28,ekor,Pengepul,1,5
5926,2040-10-07,6,ekor,Peternakan Lain,1,5
5927,2040-10-08,13,kg,Peternakan Sendiri,1,5
5928,2040-10-09,34,ekor,Peternakan Lain,1,5
5929,2040-10-10,8,ekor,Pengepul,1,5
5930,2040-10-11,38,kg,Pengepul,1,5
5931,2040-10-12,37,kg,Peternakan Lain,1,5
5932,2040-10-13,11,ekor,Peternakan Sendiri,1,5
5933,2040-10-14,28,kg,Peternakan Lain,1,5
5934,2040-10-15,31,ekor,Pengepul,1,5
5935,2040-10-16,6,kg,Pengepul,1,5
5936,2040-10-17,3,kg,Peternakan Lain,1,5
5937,2040-10-18,42,ekor,Peternakan Lain,1,5
5938,2040-10-19,13,ekor,Peternakan Lain,1,5
5939,2040-10-20,39,kg,Pengepul,1,5
5940,2040-10-21,15,kg,Peternakan Sendiri,1,5
5941,2040-10-22,44,kg,Peternakan Lain,1,5
5942,2040-10-23,46,ekor,Peternakan Sendiri,1,5
5943,2040-10-24,3,ekor,Peternakan Lain,1,5
5944,2040-10-25,34,kg,Pengepul,1,5
5945,2040-10-26,5,ekor,Peternakan Lain,1,5
5946,2040-10-27,22,kg,Peternakan Sendiri,1,5
5947,2040-10-28,31,kg,Peternakan Lain,1,5
5948,2040-10-29,46,ekor,Peternakan Sendiri,1,5
5949,2040-10-30,10,kg,Pengepul,1,5
5950,2040-10-31,43,kg,Peternakan Lain,1,5
5951,2040-11-01,35,kg,Peternakan Sendiri,1,5
5952,2040-11-02,29,ekor,Pengepul,1,5
5953,2040-11-03,20,kg,Peternakan Lain,1,5
5954,2040-11-04,12,ekor,Pengepul,1,5
5955,2040-11-05,47,ekor,Peternakan Lain,1,5
5956,2040-11-06,27,ekor,Peternakan Lain,1,5
5957,2040-11-07,29,ekor,Pengepul,1,5
5958,2040-11-08,39,kg,Pengepul,1,5
5959,2040-11-09,11,ekor,Peternakan Lain,1,5
5960,2040-11-10,43,kg,Peternakan Lain,1,5
5961,2040-11-11,6,ekor,Peternakan Lain,1,5
5962,2040-11-12,44,ekor,Peternakan Sendiri,1,5
5963,2040-11-13,45,ekor,Peternakan Lain,1,5
5964,2040-11-14,44,ekor,Peternakan Sendiri,1,5
5965,2040-11-15,39,ekor,Peternakan Lain,1,5
5966,2040-11-16,9,kg,Pengepul,1,5
5967,2040-11-17,48,ekor,Peternakan Lain,1,5
5968,2040-11-18,13,kg,Pengepul,1,5
5969,2040-11-19,31,kg,Pengepul,1,5
5970,2040-11-20,22,kg,Pengepul,1,5
5971,2040-11-21,16,ekor,Peternakan Sendiri,1,5
5972,2040-11-22,46,kg,Peternakan Sendiri,1,5
5973,2040-11-23,45,ekor,Pengepul,1,5
5974,2040-11-24,5,kg,Peternakan Lain,1,5
5975,2040-11-25,43,kg,Pengepul,1,5
5976,2040-11-26,35,ekor,Peternakan Lain,1,5
5977,2040-11-27,32,kg,Peternakan Sendiri,1,5
5978,2040-11-28,4,ekor,Peternakan Lain,1,5
5979,2040-11-29,7,ekor,Peternakan Sendiri,1,5
5980,2040-11-30,23,kg,Peternakan Lain,1,5
5981,2040-12-01,38,kg,Pengepul,1,5
5982,2040-12-02,1,ekor,Peternakan Lain,1,5
5983,2040-12-03,28,kg,Peternakan Sendiri,1,5
5984,2040-12-04,8,ekor,Peternakan Sendiri,1,5
5985,2040-12-05,17,ekor,Peternakan Lain,1,5
5986,2040-12-06,40,kg,Peternakan Sendiri,1,5
5987,2040-12-07,29,ekor,Peternakan Sendiri,1,5
5988,2040-12-08,4,ekor,Pengepul,1,5
5989,2040-12-09,28,ekor,Pengepul,1,5
5990,2040-12-10,7,ekor,Peternakan Lain,1,5
5991,2040-12-11,47,ekor,Pengepul,1,5
5992,2040-12-12,1,kg,Peternakan Sendiri,1,5
5993,2040-12-13,35,ekor,Peternakan Lain,1,5
5994,2040-12-14,28,kg,Peternakan Lain,1,5
5995,2040-12-15,22,ekor,Peternakan Lain,1,5
5996,2040-12-16,7,kg,Pengepul,1,5
5997,2040-12-17,40,kg,Peternakan Lain,1,5
5998,2040-12-18,29,ekor,Pengepul,1,5
5999,2040-12-19,45,kg,Peternakan Sendiri,1,5
6000,2040-12-20,12,ekor,Peternakan Lain,1,5
6001,2040-12-21,18,ekor,Pengepul,1,5
6002,2040-12-22,14,kg,Peternakan Lain,1,5
6003,2040-12-23,27,ekor,Pengepul,1,5
6004,2040-12-24,24,ekor,Peternakan Lain,1,5
6005,2040-12-25,30,ekor,Peternakan Sendiri,1,5
6006,2040-12-26,41,ekor,Peternakan Lain,1,5
6007,2040-12-27,12,kg,Peternakan Lain,1,5
6008,2040-12-28,25,ekor,Pengepul,1,5
6009,2040-12-29,33,kg,Pengepul,1,5
6010,2040-12-30,18,kg,Pengepul,1,5
6011,2040-12-31,6,kg,Pengepul,1,5
6012,2041-01-01,29,kg,Peternakan Sendiri,1,5
6013,2041-01-02,37,ekor,Pengepul,1,5
6014,2041-01-03,10,ekor,Peternakan Sendiri,1,5
6015,2041-01-04,38,ekor,Pengepul,1,5
6016,2041-01-05,3,ekor,Peternakan Lain,1,5
6017,2041-01-06,32,kg,Peternakan Lain,1,5
6018,2041-01-07,42,ekor,Pengepul,1,5
6019,2041-01-08,36,ekor,Pengepul,1,5
6020,2041-01-09,45,ekor,Peternakan Sendiri,1,5
6021,2041-01-10,34,ekor,Pengepul,1,5
6022,2041-01-11,30,ekor,Pengepul,1,5
6023,2041-01-12,39,kg,Peternakan Lain,1,5
6024,2041-01-13,20,ekor,Peternakan Lain,1,5
6025,2041-01-14,40,kg,Peternakan Lain,1,5
6026,2041-01-15,39,ekor,Peternakan Sendiri,1,5
6027,2041-01-16,30,kg,Peternakan Sendiri,1,5
6028,2041-01-17,16,ekor,Peternakan Lain,1,5
6029,2041-01-18,8,ekor,Peternakan Lain,1,5
6030,2041-01-19,10,kg,Peternakan Sendiri,1,5
6031,2041-01-20,44,ekor,Peternakan Lain,1,5
6032,2041-01-21,36,kg,Pengepul,1,5
6033,2041-01-22,35,ekor,Pengepul,1,5
6034,2041-01-23,4,kg,Pengepul,1,5
6035,2041-01-24,24,kg,Peternakan Sendiri,1,5
6036,2041-01-25,11,ekor,Peternakan Sendiri,1,5
6037,2041-01-26,43,ekor,Pengepul,1,5
6038,2041-01-27,24,kg,Peternakan Lain,1,5
6039,2041-01-28,50,kg,Pengepul,1,5
6040,2041-01-29,6,kg,Peternakan Sendiri,1,5
6041,2041-01-30,35,ekor,Peternakan Lain,1,5
6042,2041-01-31,31,kg,Pengepul,1,5
6043,2041-02-01,29,ekor,Peternakan Lain,1,5
6044,2041-02-02,3,kg,Peternakan Lain,1,5
6045,2041-02-03,16,kg,Peternakan Sendiri,1,5
6046,2041-02-04,5,ekor,Peternakan Sendiri,1,5
6047,2041-02-05,2,kg,Pengepul,1,5
6048,2041-02-06,13,kg,Peternakan Lain,1,5
6049,2041-02-07,4,kg,Peternakan Lain,1,5
6050,2041-02-08,28,ekor,Pengepul,1,5
6051,2041-02-09,21,ekor,Pengepul,1,5
6052,2041-02-10,19,ekor,Peternakan Lain,1,5
6053,2041-02-11,21,kg,Pengepul,1,5
6054,2041-02-12,27,kg,Pengepul,1,5
6055,2041-02-13,20,kg,Pengepul,1,5
6056,2041-02-14,22,ekor,Pengepul,1,5
6057,2041-02-15,39,ekor,Peternakan Sendiri,1,5
6058,2041-02-16,35,kg,Peternakan Lain,1,5
6059,2041-02-17,19,ekor,Peternakan Lain,1,5
6060,2041-02-18,26,ekor,Peternakan Lain,1,5
6061,2041-02-19,12,kg,Peternakan Sendiri,1,5
6062,2041-02-20,14,kg,Pengepul,1,5
6063,2041-02-21,41,ekor,Pengepul,1,5
6064,2041-02-22,20,ekor,Peternakan Lain,1,5
6065,2041-02-23,47,ekor,Peternakan Sendiri,1,5
6066,2041-02-24,4,ekor,Peternakan Lain,1,5
6067,2041-02-25,35,kg,Peternakan Sendiri,1,5
6068,2041-02-26,50,ekor,Peternakan Lain,1,5
6069,2041-02-27,24,ekor,Peternakan Sendiri,1,5
6070,2041-02-28,44,ekor,Pengepul,1,5
6071,2041-03-01,46,kg,Peternakan Sendiri,1,5
6072,2041-03-02,1,kg,Peternakan Sendiri,1,5
6073,2041-03-03,39,kg,Peternakan Lain,1,5
6074,2041-03-04,29,kg,Pengepul,1,5
6075,2041-03-05,20,kg,Peternakan Sendiri,1,5
6076,2041-03-06,27,ekor,Peternakan Sendiri,1,5
6077,2041-03-07,39,kg,Pengepul,1,5
6078,2041-03-08,36,kg,Peternakan Sendiri,1,5
6079,2041-03-09,39,kg,Peternakan Lain,1,5
6080,2041-03-10,9,ekor,Peternakan Sendiri,1,5
6081,2041-03-11,21,ekor,Peternakan Lain,1,5
6082,2041-03-12,43,kg,Peternakan Lain,1,5
6083,2041-03-13,48,ekor,Peternakan Sendiri,1,5
6084,2041-03-14,23,ekor,Peternakan Lain,1,5
6085,2041-03-15,26,ekor,Peternakan Sendiri,1,5
6086,2041-03-16,31,ekor,Pengepul,1,5
6087,2041-03-17,13,ekor,Pengepul,1,5
6088,2041-03-18,16,ekor,Pengepul,1,5
6089,2041-03-19,3,kg,Peternakan Sendiri,1,5
6090,2041-03-20,38,ekor,Peternakan Sendiri,1,5
6091,2041-03-21,34,kg,Pengepul,1,5
6092,2041-03-22,40,kg,Pengepul,1,5
6093,2041-03-23,42,kg,Peternakan Lain,1,5
6094,2041-03-24,36,ekor,Pengepul,1,5
6095,2041-03-25,19,ekor,Pengepul,1,5
6096,2041-03-26,22,ekor,Pengepul,1,5
6097,2041-03-27,27,ekor,Peternakan Lain,1,5
6098,2041-03-28,15,kg,Pengepul,1,5
6099,2041-03-29,38,kg,Peternakan Sendiri,1,5
6100,2041-03-30,13,kg,Peternakan Lain,1,5
6101,2041-03-31,48,ekor,Pengepul,1,5
6102,2041-04-01,18,kg,Pengepul,1,5
6103,2041-04-02,1,kg,Peternakan Sendiri,1,5
6104,2041-04-03,17,kg,Peternakan Lain,1,5
6105,2041-04-04,41,ekor,Peternakan Sendiri,1,5
6106,2041-04-05,42,kg,Peternakan Sendiri,1,5
6107,2041-04-06,1,ekor,Pengepul,1,5
6108,2041-04-07,48,ekor,Peternakan Lain,1,5
6109,2041-04-08,27,ekor,Pengepul,1,5
6110,2041-04-09,27,kg,Peternakan Lain,1,5
6111,2041-04-10,14,kg,Peternakan Lain,1,5
6112,2041-04-11,22,kg,Pengepul,1,5
6113,2041-04-12,29,kg,Peternakan Lain,1,5
6114,2041-04-13,47,ekor,Peternakan Sendiri,1,5
6115,2041-04-14,44,kg,Peternakan Lain,1,5
6116,2041-04-15,34,kg,Peternakan Lain,1,5
6117,2041-04-16,23,kg,Peternakan Lain,1,5
6118,2041-04-17,19,kg,Peternakan Lain,1,5
6119,2041-04-18,49,ekor,Pengepul,1,5
6120,2041-04-19,26,kg,Pengepul,1,5
6121,2041-04-20,22,ekor,Peternakan Sendiri,1,5
6122,2041-04-21,23,kg,Peternakan Lain,1,5
6123,2041-04-22,18,kg,Peternakan Lain,1,5
6124,2041-04-23,6,kg,Peternakan Lain,1,5
6125,2041-04-24,33,ekor,Pengepul,1,5
6126,2041-04-25,27,kg,Peternakan Sendiri,1,5
6127,2041-04-26,32,kg,Pengepul,1,5
6128,2041-04-27,36,ekor,Peternakan Lain,1,5
6129,2041-04-28,3,kg,Peternakan Sendiri,1,5
6130,2041-04-29,50,ekor,Peternakan Lain,1,5
6131,2041-04-30,50,ekor,Peternakan Lain,1,5
6132,2041-05-01,30,ekor,Pengepul,1,5
6133,2041-05-02,49,ekor,Peternakan Sendiri,1,5
6134,2041-05-03,50,kg,Peternakan Lain,1,5
6135,2041-05-04,41,ekor,Peternakan Lain,1,5
6136,2041-05-05,39,ekor,Peternakan Lain,1,5
6137,2041-05-06,3,kg,Peternakan Lain,1,5
6138,2041-05-07,46,kg,Pengepul,1,5
6139,2041-05-08,29,ekor,Peternakan Lain,1,5
6140,2041-05-09,11,kg,Peternakan Sendiri,1,5
6141,2041-05-10,34,kg,Pengepul,1,5
6142,2041-05-11,41,kg,Peternakan Lain,1,5
6143,2041-05-12,10,ekor,Peternakan Lain,1,5
6144,2041-05-13,35,kg,Pengepul,1,5
6145,2041-05-14,29,kg,Peternakan Lain,1,5
6146,2041-05-15,20,kg,Peternakan Lain,1,5
6147,2041-05-16,3,kg,Pengepul,1,5
6148,2041-05-17,18,ekor,Peternakan Lain,1,5
6149,2041-05-18,25,ekor,Pengepul,1,5
6150,2041-05-19,30,kg,Peternakan Lain,1,5
6151,2041-05-20,26,kg,Pengepul,1,5
6152,2041-05-21,2,kg,Pengepul,1,5
6153,2041-05-22,16,kg,Pengepul,1,5
6154,2041-05-23,22,kg,Peternakan Lain,1,5
6155,2041-05-24,40,ekor,Peternakan Sendiri,1,5
6156,2041-05-25,44,ekor,Peternakan Sendiri,1,5
6157,2041-05-26,27,kg,Peternakan Lain,1,5
6158,2041-05-27,28,ekor,Pengepul,1,5
6159,2041-05-28,1,ekor,Peternakan Lain,1,5
6160,2041-05-29,45,ekor,Pengepul,1,5
6161,2041-05-30,29,ekor,Peternakan Lain,1,5
6162,2041-05-31,8,kg,Peternakan Sendiri,1,5
6163,2041-06-01,38,ekor,Peternakan Lain,1,5
6164,2041-06-02,35,ekor,Peternakan Lain,1,5
6165,2041-06-03,48,ekor,Pengepul,1,5
6166,2041-06-04,17,kg,Peternakan Sendiri,1,5
6167,2041-06-05,1,kg,Peternakan Sendiri,1,5
6168,2041-06-06,10,kg,Peternakan Sendiri,1,5
6169,2041-06-07,23,kg,Peternakan Sendiri,1,5
6170,2041-06-08,27,ekor,Peternakan Sendiri,1,5
6171,2041-06-09,1,ekor,Pengepul,1,5
6172,2041-06-10,31,ekor,Pengepul,1,5
6173,2041-06-11,22,ekor,Peternakan Lain,1,5
6174,2041-06-12,50,ekor,Peternakan Lain,1,5
6175,2041-06-13,39,ekor,Peternakan Lain,1,5
6176,2041-06-14,10,kg,Peternakan Sendiri,1,5
6177,2041-06-15,45,kg,Peternakan Lain,1,5
6178,2041-06-16,20,kg,Peternakan Sendiri,1,5
6179,2041-06-17,35,ekor,Peternakan Lain,1,5
6180,2041-06-18,19,kg,Peternakan Sendiri,1,5
6181,2041-06-19,13,kg,Peternakan Lain,1,5
6182,2041-06-20,8,ekor,Peternakan Lain,1,5
6183,2041-06-21,21,ekor,Peternakan Lain,1,5
6184,2041-06-22,22,kg,Peternakan Lain,1,5
6185,2041-06-23,48,ekor,Peternakan Lain,1,5
6186,2041-06-24,26,ekor,Peternakan Lain,1,5
6187,2041-06-25,3,kg,Peternakan Lain,1,5
6188,2041-06-26,3,ekor,Peternakan Lain,1,5
6189,2041-06-27,43,kg,Peternakan Lain,1,5
6190,2041-06-28,45,kg,Peternakan Sendiri,1,5
6191,2041-06-29,4,kg,Peternakan Sendiri,1,5
6192,2041-06-30,32,kg,Peternakan Lain,1,5
6193,2041-07-01,46,kg,Pengepul,1,5
6194,2041-07-02,10,kg,Peternakan Lain,1,5
6195,2041-07-03,13,kg,Peternakan Lain,1,5
6196,2041-07-04,5,ekor,Pengepul,1,5
6197,2041-07-05,5,ekor,Peternakan Lain,1,5
6198,2041-07-06,49,kg,Peternakan Sendiri,1,5
6199,2041-07-07,9,ekor,Pengepul,1,5
6200,2041-07-08,7,ekor,Pengepul,1,5
6201,2041-07-09,5,ekor,Peternakan Lain,1,5
6202,2041-07-10,18,kg,Peternakan Lain,1,5
6203,2041-07-11,31,kg,Peternakan Sendiri,1,5
6204,2041-07-12,7,ekor,Peternakan Lain,1,5
6205,2041-07-13,33,kg,Peternakan Lain,1,5
6206,2041-07-14,37,kg,Peternakan Lain,1,5
6207,2041-07-15,14,ekor,Peternakan Lain,1,5
6208,2041-07-16,45,kg,Peternakan Sendiri,1,5
6209,2041-07-17,6,ekor,Pengepul,1,5
6210,2041-07-18,46,kg,Peternakan Lain,1,5
6211,2041-07-19,23,ekor,Peternakan Lain,1,5
6212,2041-07-20,19,ekor,Pengepul,1,5
6213,2041-07-21,28,kg,Peternakan Lain,1,5
6214,2041-07-22,12,ekor,Pengepul,1,5
6215,2041-07-23,18,kg,Peternakan Sendiri,1,5
6216,2041-07-24,9,kg,Peternakan Sendiri,1,5
6217,2041-07-25,46,ekor,Peternakan Sendiri,1,5
6218,2041-07-26,36,ekor,Pengepul,1,5
6219,2041-07-27,15,kg,Pengepul,1,5
6220,2041-07-28,1,ekor,Pengepul,1,5
6221,2041-07-29,13,ekor,Peternakan Sendiri,1,5
6222,2041-07-30,34,kg,Peternakan Sendiri,1,5
6223,2041-07-31,48,kg,Peternakan Lain,1,5
6224,2041-08-01,14,kg,Peternakan Lain,1,5
6225,2041-08-02,7,kg,Peternakan Sendiri,1,5
6226,2041-08-03,12,ekor,Pengepul,1,5
6227,2041-08-04,19,kg,Peternakan Lain,1,5
6228,2041-08-05,20,kg,Peternakan Lain,1,5
6229,2041-08-06,33,kg,Peternakan Lain,1,5
6230,2041-08-07,30,kg,Pengepul,1,5
6231,2041-08-08,12,ekor,Peternakan Lain,1,5
6232,2041-08-09,9,kg,Peternakan Lain,1,5
6233,2041-08-10,4,kg,Peternakan Sendiri,1,5
6234,2041-08-11,6,ekor,Peternakan Lain,1,5
6235,2041-08-12,32,ekor,Pengepul,1,5
6236,2041-08-13,29,kg,Peternakan Lain,1,5
6237,2041-08-14,21,ekor,Peternakan Lain,1,5
6238,2041-08-15,45,kg,Peternakan Lain,1,5
6239,2041-08-16,9,ekor,Peternakan Lain,1,5
